t  x  y  th  vel  obstacle
238   1.00000  -1.00000  0  0.00000  0
394   1.00000  -1.00000  -179  0.04055  0
550   0.99392  -1.00000  -179  0.07578  0
715   0.98255  -1.00000  -179  0.10619  0
871   0.96662  -1.00000  -179  0.13225  0
1027  0.94679  -1.00000  -179  0.15439  0
1184  0.92363  -1.00000  -179  0.17304  0
1340  0.89767  -1.00000  -179  0.18858  0
1496  0.86938  -1.00000  -179  0.20137  0
1652  0.83918  -1.00000  -179  0.21174  0
1809  0.80742  -1.00000  -179  0.22000  0
1965  0.77442  -1.00000  -179  0.22643  0
2121  0.74045  -1.00000  -179  0.23127  0
2277  0.70576  -1.00000  -179  0.23476  0
2434  0.67055  -1.00000  -179  0.23709  5
2590  0.63499  -1.00000  -179  0.23846  5
2746  0.59922  -1.00000  -179  0.23903  5
2902  0.56336  -1.00000  176  0.22641  5
3059  0.52948  -0.99776  172  0.21600  5
3215  0.49734  -0.99363  169  0.20794  5
3371  0.46667  -0.98797  166  0.20178  5
3527  0.43718  -0.98115  165  0.19714  5
3684  0.40861  -0.97351  163  0.19371  5
3840  0.38073  -0.96534  162  0.19124  5
3996  0.35331  -0.95692  162  0.18957  0
4152  0.32615  -0.94850  163  0.18859  0
4309  0.29908  -0.94028  163  0.18822  0
4465  0.27195  -0.93246  165  0.18844  0
4621  0.24464  -0.92516  166  0.18919  0
4777  0.21705  -0.91852  168  0.19045  0
4934  0.18910  -0.91261  169  0.19216  0
5090  0.16074  -0.90749  171  0.19425  0
5246  0.13192  -0.90320  173  0.19665  0
5402  0.10262  -0.89976  174  0.19927  0
5559  0.07285  -0.89714  -178  0.19438  0
5715  0.04370  -0.89783  -172  0.19185  0
5871  0.01514  -0.90137  -167  0.19149  0
6027  -0.01294  -0.90741  -163  0.19266  0
6184  -0.04066  -0.91558  -160  0.19475  0
6340  -0.06813  -0.92553  -157  0.19725  0
6496  -0.09545  -0.93690  -155  0.19976  0
6652  -0.12270  -0.94934  -154  0.20203  0
6809  -0.14999  -0.96253  -154  0.20462  0
6965  -0.17777  -0.97559  -155  0.20646  0
7121  -0.20601  -0.98829  -157  0.20762  0
7277  -0.23469  -1.00042  -158  0.20820  0
7434  -0.26377  -1.01181  -160  0.20830  0
7590  -0.29320  -1.02231  -162  0.20800  0
7746  -0.32293  -1.03178  -164  0.20735  0
7902  -0.35290  -1.04011  -166  0.20642  0
8059  -0.38303  -1.04722  -169  0.20523  0
8215  -0.41326  -1.05305  -171  0.20382  0
8371  -0.44350  -1.05753  -174  0.20220  0
8527  -0.47367  -1.06064  -176  0.20038  0
8685  -0.50368  -1.06234  -179  0.19836  0
8841  -0.53343  -1.06262  177  0.19616  0
8997  -0.56283  -1.06146  174  0.19377  0
9154  -0.59178  -1.05886  171  0.19123  0
9310  -0.62018  -1.05480  168  0.18857  0
9466  -0.64792  -1.04928  165  0.18583  0
9622  -0.67491  -1.04231  162  0.18309  0
9779  -0.70104  -1.03387  158  0.18042  0
9935  -0.72623  -1.02396  154  0.17793  0
10091  -0.75037  -1.01258  150  0.17572  0
10247  -0.77338  -0.99973  146  0.17393  0
10404  -0.79519  -0.98541  142  0.17266  0
10560  -0.81572  -0.96962  138  0.17205  0
10716  -0.83491  -0.95236  133  0.17215  0
10872  -0.85272  -0.93367  129  0.17298  0
11029  -0.86918  -0.91361  125  0.17443  0
11185  -0.88432  -0.89227  121  0.17637  0
11341  -0.89817  -0.86973  118  0.17870  0
11498  -0.91081  -0.84609  114  0.18128  0
11654  -0.92227  -0.82143  112  0.18400  0
11810  -0.93264  -0.79585  109  0.18677  0
11966  -0.94196  -0.76944  107  0.18950  0
12123  -0.95032  -0.74227  101  0.18931  0
12279  -0.95617  -0.71448  97  0.19056  0
12435  -0.95985  -0.68614  93  0.19266  0
12591  -0.96171  -0.65730  90  0.19517  0
12748  -0.96207  -0.62802  88  0.19776  0
12904  -0.96124  -0.59837  86  0.20020  0
13060  -0.95948  -0.56839  85  0.20238  0
13216  -0.95705  -0.53813  84  0.20422  0
13373  -0.95417  -0.50764  84  0.20570  0
13529  -0.95103  -0.47694  84  0.20686  0
13685  -0.94781  -0.44608  84  0.20771  0
13841  -0.94464  -0.41509  84  0.20831  0
13998  -0.94163  -0.38399  84  0.20870  0
14154  -0.93889  -0.35280  85  0.20893  0
14310  -0.93648  -0.32155  86  0.20904  0
14464  -0.93446  -0.29026  87  0.20907  0
14620  -0.93285  -0.25894  87  0.20904  0
14777  -0.93168  -0.22761  88  0.20898  0
14933  -0.93096  -0.19627  89  0.20889  0
15089  -0.93067  -0.16494  90  0.20878  0
15245  -0.93081  -0.13362  90  0.20866  0
15402  -0.93135  -0.10233  91  0.20852  0
15558  -0.93226  -0.07106  92  0.20836  0
15714  -0.93351  -0.03983  92  0.20818  0
