t  x  y  th  vel  obstacle
21242  -0.85905  0.85715  31  0.13496  0
21399  -0.84176  0.86768  29  0.13963  0
21555  -0.82361  0.87813  28  0.14400  0
21711  -0.80459  0.88837  26  0.14812  0
21867  -0.78471  0.89830  24  0.15205  0
22024  -0.76398  0.90782  22  0.15582  0
22180  -0.74244  0.91687  20  0.15944  0
22336  -0.72010  0.92543  19  0.16292  0
22492  -0.69702  0.93345  17  0.16625  0
22649  -0.67323  0.94092  15  0.16945  0
22805  -0.64877  0.94783  14  0.17249  0
22961  -0.62369  0.95420  12  0.17538  0
23117  -0.59804  0.96003  5  0.16031  2
23274  -0.57411  0.96239  -1  0.14965  2
23430  -0.55167  0.96170  -8  0.14281  2
23586  -0.53051  0.95839  -15  0.13928  2
23742  -0.51037  0.95282  -21  0.13808  2
23899  -0.49108  0.94528  -13  0.14856  2
24055  -0.46944  0.93995  -8  0.15944  0
24211  -0.44578  0.93649  -4  0.16984  0
24367  -0.42037  0.93459  -1  0.17931  0
24524  -0.39348  0.93401  1  0.18766  0
24680  -0.36534  0.93450  2  0.19485  0
24836  -0.33614  0.93587  3  0.20091  0
24992  -0.30608  0.93792  4  0.20592  0
25149  -0.27530  0.94052  5  0.20996  0
25305  -0.24395  0.94352  5  0.21314  0
25461  -0.21215  0.94682  6  0.21556  0
25617  -0.18000  0.95031  6  0.21733  0
25774  -0.14760  0.95391  6  0.21853  0
25930  -0.11502  0.95755  6  0.21924  0
26086  -0.08234  0.96118  6  0.21955  0
26242  -0.04960  0.96475  6  0.21950  0
26399  -0.01686  0.96823  5  0.21917  0
26555  0.01585  0.97157  5  0.21860  0
26711  0.04848  0.97475  5  0.21783  0
26867  0.08102  0.97775  4  0.21688  0
27024  0.11343  0.98057  4  0.21579  0
27180  0.14569  0.98317  4  0.21458  0
27336  0.17779  0.98555  3  0.21325  0
27492  0.20971  0.98769  3  0.21181  0
27649  0.24142  0.98960  2  0.21027  0
27805  0.27292  0.99125  2  0.20863  0
27961  0.30418  0.99263  2  0.20688  0
28117  0.33520  0.99373  1  0.20501  3
28274  0.36594  0.99453  0  0.20302  3
28430  0.39639  0.99503  -2  0.18390  3
28586  0.42394  0.99379  -6  0.15691  3
28743  0.44731  0.99097  -10  0.13340  3
28899  0.46697  0.98722  -14  0.11386  3
29055  0.48346  0.98280  -12  0.12859  3
29211  0.50232  0.97873  -10  0.14096  3
29368  0.52310  0.97486  -9  0.15101  3
29524  0.54543  0.97104  -9  0.15888  3
29680  0.56894  0.96714  -9  0.16472  3
29836  0.59331  0.96304  -10  0.16873  3
29992  0.61822  0.95860  -10  0.17110  0
30149  0.64342  0.95371  -12  0.17202  0
30305  0.66864  0.94826  -13  0.17170  0
30461  0.69365  0.94213  -15  0.17035  0
30617  0.71825  0.93522  -17  0.16819  0
30774  0.74225  0.92743  -20  0.16547  0
30930  0.76547  0.91867  -23  0.16242  0
31086  0.78777  0.90884  -27  0.15932  0
31243  0.80900  0.89788  -31  0.15642  0
31399  0.82907  0.88572  -35  0.15398  0
31555  0.84786  0.87230  -40  0.15226  0
31711  0.86532  0.85757  -44  0.15143  0
31868  0.88143  0.84156  -49  0.15149  0
32024  0.89622  0.82431  -53  0.15238  0
32180  0.90973  0.80587  -57  0.15400  0
32336  0.92200  0.78630  -61  0.15621  0
32493  0.93309  0.76566  -65  0.15887  0
32649  0.94306  0.74401  -68  0.16185  0
32805  0.95198  0.72143  -71  0.16502  0
32961  0.95992  0.69799  -73  0.16828  0
33118  0.96694  0.67374  -76  0.17153  0
33274  0.97312  0.64877  -78  0.17470  0
33430  0.97853  0.62313  -79  0.17776  0
33586  0.98323  0.59688  -81  0.18064  0
33743  0.98729  0.57009  -82  0.18333  0
