t  x  y  th  vel  obstacle
45884  -1.00258  -0.27201  75  0.18495  0
46041  -0.99543  -0.24521  78  0.19036  0
46197  -0.98972  -0.21723  81  0.19537  0
46353  -0.98528  -0.18826  83  0.19985  0
46509  -0.98194  -0.15847  85  0.20373  1
46666  -0.97953  -0.12800  80  0.19415  1
46822  -0.97498  -0.09924  76  0.18503  1
46978  -0.96830  -0.07230  71  0.17607  1
47134  -0.95971  -0.04733  66  0.16870  1
47291  -0.94944  -0.02420  61  0.16233  1
47447  -0.93771  -0.00286  70  0.16960  0
47603  -0.92914  0.02109  77  0.17873  0
47759  -0.92323  0.04724  82  0.18815  0
47916  -0.91958  0.07523  86  0.19696  0
48072  -0.91779  0.10472  89  0.20469  0
48228  -0.91752  0.13542  91  0.21114  0
48384  -0.91847  0.16707  93  0.21623  0
48541  -0.92037  0.19945  94  0.22001  0
48697  -0.92299  0.23235  95  0.22255  0
48853  -0.92610  0.26559  95  0.22395  0
49009  -0.92952  0.29901  96  0.22430  0
49166  -0.93309  0.33246  96  0.22373  0
49322  -0.93665  0.36583  95  0.22232  0
49478  -0.94008  0.39900  95  0.22018  0
49634  -0.94327  0.43188  94  0.21737  0
49791  -0.94610  0.46436  94  0.21399  0
49947  -0.94848  0.49637  93  0.21010  0
50103  -0.95033  0.52783  92  0.20576  0
50259  -0.95156  0.55867  91  0.20103  0
50416  -0.95210  0.58882  89  0.19596  0
50572  -0.95188  0.61821  87  0.19062  0
50728  -0.95083  0.64679  85  0.18506  0
50884  -0.94889  0.67448  83  0.17937  0
51041  -0.94598  0.70122  81  0.17361  0
51197  -0.94205  0.72697  72  0.15485  0
51353  -0.93525  0.74918  63  0.14094  0
51509  -0.92591  0.76815  54  0.13215  0
51666  -0.91426  0.78419  44  0.12810  0
51822  -0.90051  0.79760  35  0.12585  0
51978  -0.88512  0.80853  26  0.12262  0
52134  -0.86871  0.81685  29  0.12652  0
52291  -0.85226  0.82631  31  0.13062  0
52447  -0.83554  0.83652  31  0.13465  0
52603  -0.81838  0.84717  31  0.13845  0
52760  -0.80066  0.85801  30  0.14200  0
52916  -0.78233  0.86885  29  0.14538  0
53072  -0.76333  0.87955  27  0.14861  0
53228  -0.74362  0.88996  26  0.15175  0
53384  -0.72319  0.90000  24  0.15482  0
53541  -0.70204  0.90960  22  0.15785  0
53697  -0.68018  0.91869  20  0.16084  0
53853  -0.65762  0.92724  18  0.16378  0
54009  -0.63439  0.93524  17  0.16668  0
54166  -0.61052  0.94266  15  0.16951  0
54322  -0.58603  0.94952  14  0.17226  0
54478  -0.56097  0.95581  12  0.17491  2
54634  -0.53537  0.96156  11  0.17745  2
54791  -0.50927  0.96678  10  0.17987  2
54947  -0.48271  0.97150  8  0.18216  2
55103  -0.45572  0.97575  7  0.18432  2
55259  -0.42833  0.97956  6  0.18635  2
55416  -0.40059  0.98295  6  0.18823  2
55572  -0.37251  0.98596  5  0.18998  2
55728  -0.34414  0.98863  4  0.19159  2
55885  -0.31550  0.99098  4  0.19306  2
56041  -0.28661  0.99304  3  0.19440  0
56197  -0.25751  0.99485  3  0.19561  0
56348  -0.22821  0.99642  2  0.19670  0
56506  -0.19874  0.99779  2  0.19767  0
56662  -0.16911  0.99898  1  0.19854  0
56818  -0.13935  1.00001  1  0.19929  0
56974  -0.10947  1.00091  1  0.19994  0
57131  -0.07949  1.00168  1  0.20050  0
57287  -0.04942  1.00234  1  0.20096  0
57443  -0.01928  1.00291  0  0.20133  0
57599  0.01092  1.00339  0  0.20161  0
57756  0.04115  1.00380  0  0.20180  0
57912  0.07142  1.00414  0  0.20189  0
58068  0.10170  1.00441  0  0.20189  0
58224  0.13199  1.00462  0  0.20180  0
58381  0.16226  1.00476  0  0.20160  0
58537  0.19250  1.00483  0  0.20129  0
58693  0.22269  1.00483  0  0.20087  0
58849  0.25282  1.00473  0  0.20031  0
59006  0.28287  1.00455  0  0.19962  0
59162  0.31281  1.00424  0  0.19879  3
59318  0.34263  1.00381  -1  0.19778  3
59474  0.37229  1.00322  -1  0.19661  3
59631  0.40177  1.00246  -1  0.19524  3
59787  0.43104  1.00150  -2  0.19367  3
59943  0.46006  1.00029  -2  0.19188  3
60099  0.48881  0.99882  -3  0.18987  3
60256  0.51723  0.99704  -4  0.18761  3
60412  0.54529  0.99491  -5  0.18511  3
60568  0.57295  0.99238  -6  0.18236  3
60724  0.60014  0.98941  -10  0.16641  3
60881  0.62470  0.98497  -16  0.13904  3
61037  0.64472  0.97913  -23  0.11730  3
61193  0.66083  0.97204  -33  0.10062  0
61349  0.67346  0.96378  -44  0.08933  0
61506  0.68306  0.95443  -55  0.08340  0
61662  0.69006  0.94406  -46  0.09617  0
61818  0.70008  0.93369  -40  0.10874  0
61974  0.71249  0.92310  -37  0.11981  0
62131  0.72672  0.91213  -36  0.12902  0
62287  0.74227  0.90060  -36  0.13639  0
62443  0.75868  0.88838  -37  0.14215  0
62599  0.77554  0.87533  -39  0.14661  0
62756  0.79250  0.86133  -41  0.15010  0
62912  0.80925  0.84629  -44  0.15297  0
63068  0.82560  0.83019  -47  0.15544  0
63224  0.84139  0.81303  -50  0.15768  0
63381  0.85649  0.79483  -53  0.15984  0
63537  0.87082  0.77560  -56  0.16198  0
63693  0.88432  0.75540  -59  0.16417  0
63849  0.89694  0.73426  -61  0.16642  0
64006  0.90868  0.71223  -64  0.16874  0
64162  0.91953  0.68936  -67  0.17111  0
64318  0.92949  0.66570  -69  0.17350  0
64474  0.93860  0.64133  -71  0.17589  0
64631  0.94689  0.61628  -73  0.17825  0
64787  0.95438  0.59061  -75  0.18055  0
64943  0.96112  0.56438  -77  0.18276  0
65099  0.96716  0.53764  -78  0.18487  0
65256  0.97253  0.51044  -80  0.18686  0
65412  0.97730  0.48281  -81  0.18874  0
65568  0.98150  0.45482  -82  0.19048  0
65724  0.98518  0.42648  -83  0.19209  0
65881  0.98840  0.39785  -84  0.19357  0
66037  0.99119  0.36895  -85  0.19491  0
66193  0.99361  0.33981  -85  0.19613  0
66349  0.99568  0.31047  -86  0.19722  0
66506  0.99745  0.28094  -87  0.19820  0
66662  0.99896  0.25124  -87  0.19906  0
66818  1.00024  0.22141  -87  0.19982  0
66974  1.00131  0.19146  -88  0.20047  0
67131  1.00221  0.16140  -88  0.20104  4
67287  1.00296  0.13126  -88  0.20151  4
67443  1.00358  0.10104  -89  0.20190  4
67599  1.00409  0.07075  -89  0.20221  4
67756  1.00451  0.04043  -89  0.20245  4
67912  1.00485  0.01006  -89  0.20261  4
68068  1.00512  -0.02033  -89  0.20269  4
68224  1.00533  -0.05073  -89  0.20270  4
68381  1.00548  -0.08114  -89  0.20263  4
68537  1.00557  -0.11153  -89  0.20248  4
68700  1.00562  -0.14190  -90  0.20224  4
68856  1.00561  -0.17224  -90  0.20191  4
69012  1.00553  -0.20253  -90  0.20148  0
69169  1.00539  -0.23275  -90  0.20094  0
69325  1.00517  -0.26289  -90  0.20028  0
69481  1.00485  -0.29293  -90  0.19948  0
69637  1.00442  -0.32285  -91  0.19854  0
69794  1.00387  -0.35263  -91  0.19744  0
69950  1.00316  -0.38223  -91  0.19617  0
70106  1.00227  -0.41165  -92  0.19470  0
70262  1.00118  -0.44083  -92  0.19304  0
70419  0.99984  -0.46976  -93  0.19116  0
70575  0.99822  -0.49838  -93  0.18905  0
70731  0.99629  -0.52668  -94  0.18670  0
70887  0.99400  -0.55459  -95  0.18411  0
71044  0.99129  -0.58207  -96  0.18127  0
71200  0.98813  -0.60907  -97  0.17819  0
71356  0.98445  -0.63555  -99  0.17488  0
71512  0.98020  -0.66143  -100  0.17137  0
71669  0.97531  -0.68667  -102  0.16768  0
71825  0.96973  -0.71120  -104  0.16388  0
71981  0.96338  -0.73494  -107  0.16003  0
72137  0.95620  -0.75785  -110  0.15622  0
72294  0.94812  -0.77985  -113  0.15256  0
72450  0.93908  -0.80087  -116  0.14918  0
72606  0.92901  -0.82085  -120  0.14623  0
72762  0.91784  -0.83973  -124  0.14388  0
72919  0.90552  -0.85745  -134  0.13739  0
73075  0.89105  -0.87213  -144  0.12558  0
73231  0.87567  -0.88300  -155  0.11664  0
73388  0.85977  -0.89030  -166  0.11301  0
73544  0.84332  -0.89439  -175  0.11374  0
73700  0.82631  -0.89570  176  0.11753  0
73856  0.80871  -0.89460  170  0.12310  0
74012  0.79051  -0.89149  165  0.12943  0
74169  0.77169  -0.88674  173  0.13681  0
74325  0.75129  -0.88451  179  0.14545  0
74481  0.72947  -0.88436  -176  0.15424  0
74638  0.70639  -0.88589  -173  0.16257  0
74794  0.68217  -0.88877  -171  0.17014  0
74950  0.65696  -0.89270  -169  0.17683  0
75106  0.63086  -0.89744  -168  0.18261  0
75263  0.60399  -0.90276  -168  0.18753  0
75419  0.57645  -0.90848  -168  0.19166  0
75575  0.54832  -0.91444  -168  0.19508  0
75731  0.51970  -0.92050  -168  0.19787  0
75888  0.49064  -0.92658  -168  0.20014  0
76044  0.46123  -0.93257  -168  0.20194  0
76200  0.43150  -0.93842  -169  0.20337  0
76356  0.40153  -0.94406  -169  0.20447  0
76513  0.37133  -0.94946  -170  0.20530  0
76669  0.34097  -0.95459  -170  0.20592  0
76825  0.31046  -0.95943  -171  0.20635  0
76981  0.27985  -0.96398  -172  0.20663  0
77138  0.24914  -0.96822  -172  0.20680  0
77294  0.21838  -0.97216  -173  0.20687  0
77450  0.18756  -0.97580  -172  0.21043  0
77606  0.15624  -0.97977  -169  0.20180  0
77763  0.12649  -0.98532  -166  0.19622  0
77919  0.09788  -0.99222  -164  0.19244  0
78075  0.07012  -1.00016  -162  0.19223  0
78231  0.04264  -1.00888  -161  0.19210  0
78388  0.01538  -1.01821  -160  0.19199  0
78544  -0.01174  -1.02791  -160  0.19185  0
78700  -0.03879  -1.03774  -164  0.19318  0
78856  -0.06677  -1.04525  -169  0.19531  0
79013  -0.09555  -1.05075  -172  0.19778  0
79169  -0.12497  -1.05453  -175  0.20024  0
79325  -0.15492  -1.05685  -177  0.20249  0
79481  -0.18528  -1.05793  -179  0.20439  0
79638  -0.21593  -1.05796  178  0.20586  0
79794  -0.24680  -1.05711  -178  0.18034  0
79950  -0.27385  -1.05771  -175  0.15644  0
80106  -0.29722  -1.05975  -170  0.13630  0
80263  -0.31742  -1.06295  -166  0.11974  0
80419  -0.33489  -1.06710  -162  0.10657  0
80575  -0.35011  -1.07199  -157  0.09636  0
80731  -0.36347  -1.07751  -153  0.08855  0
80888  -0.37534  -1.08347  -169  0.11011  0
81044  -0.39157  -1.08655  -178  0.13235  0
81200  -0.41141  -1.08712  175  0.15234  0
81356  -0.43421  -1.08550  172  0.16923  0
81513  -0.45934  -1.08199  169  0.18291  0
81669  -0.48629  -1.07680  166  0.19355  0
81825  -0.51454  -1.07013  164  0.20141  0
81981  -0.54368  -1.06215  162  0.20678  0
82138  -0.57331  -1.05297  160  0.20997  0
82294  -0.60308  -1.04270  159  0.21128  6
82450  -0.63269  -1.03140  160  0.19748  6
82606  -0.66060  -1.02147  163  0.18092  6
82763  -0.68668  -1.01396  167  0.16452  0
82919  -0.71077  -1.00863  170  0.15017  0
83075  -0.73302  -1.00508  173  0.13758  0
83231  -0.75354  -1.00289  162  0.14184  0
83388  -0.77383  -0.99650  152  0.14835  0
83544  -0.79364  -0.98636  144  0.15595  0
83700  -0.81274  -0.97285  137  0.16391  0
83856  -0.83094  -0.95632  131  0.17178  0
84013  -0.84815  -0.93715  126  0.17921  0
84169  -0.86432  -0.91567  122  0.18599  0
84325  -0.87940  -0.89220  119  0.19205  0
84481  -0.89338  -0.86701  115  0.19735  0
84638  -0.90627  -0.84037  112  0.20190  0
84794  -0.91809  -0.81248  110  0.20575  0
84950  -0.92887  -0.78356  108  0.20893  0
85106  -0.93865  -0.75379  106  0.21151  0
85263  -0.94748  -0.72332  104  0.21354  0
85419  -0.95540  -0.69228  102  0.21508  0
85575  -0.96248  -0.66080  101  0.21619  0
85731  -0.96877  -0.62899  99  0.21693  0
85888  -0.97433  -0.59693  98  0.21735  0
86044  -0.97921  -0.56470  97  0.21749  0
86200  -0.98348  -0.53235  96  0.21741  0
86356  -0.98719  -0.49995  95  0.21714  0
86513  -0.99039  -0.46754  90  0.20299  0
86669  -0.99063  -0.43709  85  0.19088  0
86825  -0.98814  -0.40857  79  0.18094  0
86981  -0.98319  -0.38188  74  0.17296  0
87138  -0.97606  -0.35694  78  0.18017  0
87294  -0.97064  -0.33046  81  0.18703  0
87450  -0.96668  -0.30269  84  0.19329  0
87606  -0.96398  -0.27382  86  0.19881  0
87763  -0.96234  -0.24404  88  0.20355  0
87919  -0.96159  -0.21352  89  0.20752  0
88075  -0.96158  -0.18239  91  0.21075  0
88231  -0.96218  -0.15079  90  0.21507  0
88388  -0.96247  -0.11853  85  0.19833  1
88544  -0.95990  -0.08889  79  0.18495  1
88700  -0.95480  -0.06162  73  0.17476  1
88856  -0.94747  -0.03645  68  0.16739  1
89013  -0.93823  -0.01311  63  0.16234  0
89169  -0.92736  0.00869  59  0.15907  0
89325  -0.91517  0.02920  69  0.16619  0
89481  -0.90654  0.05259  77  0.17608  0
89638  -0.90090  0.07839  83  0.18660  0
89794  -0.89776  0.10620  87  0.19653  0
89950  -0.89669  0.13566  91  0.20525  0
90106  -0.89728  0.16644  93  0.21248  0
90263  -0.89918  0.19826  95  0.21815  0
90419  -0.90209  0.23085  96  0.22229  0
90575  -0.90574  0.26399  97  0.22499  0
90731  -0.90987  0.29749  97  0.22637  0
90888  -0.91428  0.33116  97  0.22656  0
91044  -0.91878  0.36484  97  0.22569  0
91200  -0.92321  0.39840  97  0.22387  0
91356  -0.92741  0.43172  96  0.22121  0
91513  -0.93127  0.46467  95  0.21783  0
91669  -0.93466  0.49717  95  0.21381  0
91825  -0.93749  0.52912  93  0.20923  0
91981  -0.93965  0.56043  92  0.20418  0
92138  -0.94106  0.59102  91  0.19874  0
92294  -0.94165  0.62083  89  0.19297  0
92450  -0.94133  0.64977  87  0.18695  0
92606  -0.94003  0.67779  85  0.18079  0
92763  -0.93769  0.70480  82  0.17456  0
