t  x  y  th  vel  obstacle
20263  -0.88251  -0.88544  129  0.15392  0
20413  -0.89727  -0.86769  125  0.15470  0
20564  -0.91075  -0.84880  121  0.15618  0
20714  -0.92297  -0.82882  117  0.15824  0
20864  -0.93401  -0.80780  114  0.16074  0
21015  -0.94393  -0.78583  111  0.16355  0
21166  -0.95279  -0.76295  108  0.16656  0
21317  -0.96067  -0.73924  105  0.16965  0
21468  -0.96764  -0.71477  103  0.17275  0
21619  -0.97376  -0.68959  101  0.17578  0
21770  -0.97911  -0.66377  99  0.17869  0
21920  -0.98376  -0.63737  98  0.18145  0
22071  -0.98777  -0.61045  97  0.18403  0
22222  -0.99121  -0.58306  95  0.18641  0
22373  -0.99412  -0.55525  94  0.18858  0
22523  -0.99658  -0.52707  94  0.19055  0
22674  -0.99862  -0.49856  93  0.19233  0
22824  -1.00031  -0.46976  92  0.19392  0
22976  -1.00168  -0.44071  92  0.19534  0
23127  -1.00277  -0.41143  91  0.19659  0
23278  -1.00364  -0.38195  91  0.19770  0
23429  -1.00430  -0.35230  90  0.19866  0
23581  -1.00480  -0.32251  90  0.19950  0
23732  -1.00516  -0.29259  90  0.20022  0
23884  -1.00541  -0.26255  90  0.20085  0
24034  -1.00557  -0.23243  90  0.20137  0
24184  -1.00566  -0.20222  90  0.20182  0
24334  -1.00570  -0.17195  89  0.20218  0
24485  -1.00569  -0.14162  89  0.20248  0
24637  -1.00566  -0.11125  89  0.20271  0
24788  -1.00561  -0.08084  89  0.20288  0
24940  -1.00556  -0.05041  89  0.20300  0
25091  -1.00549  -0.01996  89  0.20305  0
25241  -1.00543  0.01050  89  0.20305  0
25392  -1.00536  0.04095  89  0.20299  0
25543  -1.00529  0.07140  89  0.20287  0
25694  -1.00521  0.10183  89  0.20268  0
25844  -1.00512  0.13223  89  0.20241  0
25995  -1.00502  0.16260  89  0.20207  0
26145  -1.00489  0.19291  89  0.20164  0
26296  -1.00471  0.22315  89  0.20110  0
26448  -1.00449  0.25332  89  0.20046  0
26599  -1.00419  0.28338  89  0.19970  0
26749  -1.00381  0.31334  89  0.19879  0
26899  -1.00332  0.34315  88  0.19774  0
27050  -1.00269  0.37281  88  0.19652  0
27200  -1.00190  0.40227  88  0.19512  0
27351  -1.00092  0.43153  87  0.19353  0
27502  -0.99972  0.46053  87  0.19172  0
27653  -0.99825  0.48925  86  0.18969  0
27803  -0.99649  0.51765  85  0.18742  0
27954  -0.99437  0.54568  83  0.19143  0
28105  -0.99136  0.57424  82  0.19185  0
28256  -0.98760  0.60277  86  0.17341  0
28407  -0.98619  0.62874  93  0.15584  0
28558  -0.98759  0.65208  100  0.14222  0
28709  -0.99138  0.67307  107  0.13073  4
28861  -0.99719  0.69180  114  0.12189  4
29012  -1.00472  0.70846  121  0.11515  4
29163  -1.01363  0.72326  127  0.10983  4
29315  -1.02359  0.73639  132  0.10520  0
29467  -1.03423  0.74804  109  0.09280  0
29618  -1.03891  0.76115  87  0.09436  0
29769  -1.03829  0.77529  70  0.10482  0
29920  -1.03295  0.79008  57  0.11902  0
30072  -1.02342  0.80517  48  0.13399  0
30222  -1.01015  0.82027  41  0.14835  0
30373  -0.99358  0.83512  36  0.16149  0
30524  -0.97412  0.84955  32  0.17315  0
30674  -0.95217  0.86343  28  0.18328  0
30826  -0.92808  0.87667  25  0.19191  0
30978  -0.90216  0.88919  23  0.19917  0
31128  -0.87470  0.90096  20  0.20517  0
31279  -0.84595  0.91194  18  0.21005  0
31429  -0.81613  0.92213  17  0.21393  0
31580  -0.78545  0.93152  15  0.21694  0
31731  -0.75407  0.94014  13  0.21919  0
31881  -0.72214  0.94800  12  0.22078  0
32032  -0.68980  0.95513  11  0.22183  0
32183  -0.65716  0.96157  9  0.22240  0
32334  -0.62430  0.96735  8  0.22257  0
32486  -0.59132  0.97252  7  0.22243  0
32636  -0.55827  0.97711  7  0.22202  0
32787  -0.52522  0.98117  6  0.22142  0
32937  -0.49220  0.98475  5  0.22066  0
33089  -0.45925  0.98788  4  0.21979  0
33239  -0.42639  0.99060  4  0.21884  0
33389  -0.39365  0.99297  3  0.21784  0
33540  -0.36104  0.99500  3  0.21681  0
33691  -0.32857  0.99675  2  0.21577  0
33842  -0.29624  0.99825  2  0.21475  0
33994  -0.26405  0.99952  1  0.21374  0
34144  -0.23201  1.00059  1  0.21277  0
34296  -0.20010  1.00150  1  0.21183  0
34448  -0.16834  1.00226  1  0.21093  0
34597  -0.13671  1.00289  0  0.21007  0
34748  -0.10520  1.00342  0  0.20926  0
34899  -0.07381  1.00386  0  0.20849  0
35050  -0.04254  1.00423  0  0.20775  0
35201  -0.01138  1.00452  0  0.20704  0
35352  0.01967  1.00476  0  0.20636  0
35504  0.05063  1.00495  0  0.20569  0
35654  0.08148  1.00509  0  0.20503  0
35804  0.11223  1.00519  0  0.20436  0
35955  0.14289  1.00524  0  0.20368  0
36106  0.17344  1.00523  0  0.20296  0
36256  0.20388  1.00517  0  0.20221  0
36407  0.23421  1.00504  0  0.20139  0
36558  0.26442  1.00484  0  0.20050  0
36708  0.29450  1.00454  0  0.19951  0
36859  0.32442  1.00413  -1  0.19841  0
37010  0.35418  1.00360  -1  0.19719  0
37160  0.38375  1.00291  -1  0.19581  0
37312  0.41311  1.00204  -2  0.19428  0
37464  0.44223  1.00096  -4  0.19553  0
37613  0.47146  0.99857  -8  0.19288  0
37764  0.50008  0.99437  -11  0.19096  0
37915  0.52811  0.98845  -14  0.19154  0
38066  0.55593  0.98129  -16  0.19262  0
38217  0.58366  0.97315  -18  0.19348  0
38369  0.61120  0.96401  -20  0.19379  0
38521  0.63839  0.95374  -23  0.19363  0
38671  0.66506  0.94222  -26  0.19297  0
38822  0.69097  0.92933  -29  0.19259  0
38972  0.71616  0.91519  -32  0.19214  0
39123  0.74054  0.89981  -34  0.19202  0
39274  0.76417  0.88334  -32  0.17872  0
39425  0.78666  0.86876  -31  0.16718  0
39576  0.80799  0.85556  -31  0.15707  0
39728  0.82811  0.84332  -31  0.14817  0
39879  0.84701  0.83161  -33  0.14039  0
40030  0.86464  0.82009  -35  0.13374  0
40181  0.88097  0.80844  -38  0.12834  0
40331  0.89599  0.79640  -42  0.12434  0
40482  0.90969  0.78375  -47  0.12188  0
40633  0.92212  0.77034  -51  0.12093  0
40783  0.93333  0.75608  -56  0.12140  0
40934  0.94340  0.74090  -60  0.12312  0
41085  0.95239  0.72477  -64  0.12587  0
41235  0.96038  0.70767  -68  0.12943  0
41385  0.96744  0.68958  -71  0.13357  0
41537  0.97364  0.67053  -74  0.13809  0
41688  0.97906  0.65054  -77  0.14282  0
41839  0.98376  0.62964  -79  0.14762  0
41990  0.98782  0.60787  -81  0.15239  0
42140  0.99129  0.58528  -82  0.15702  0
42291  0.99423  0.56191  -84  0.16147  0
42442  0.99671  0.53781  -85  0.16569  0
42593  0.99877  0.51305  -86  0.16966  0
42744  1.00046  0.48765  -86  0.17335  0
42894  1.00183  0.46169  -87  0.17677  0
43045  1.00292  0.43519  -88  0.17992  0
43195  1.00377  0.40822  -88  0.18279  0
43346  1.00442  0.38081  -89  0.18541  0
43496  1.00490  0.35300  -89  0.18778  0
43646  1.00523  0.32484  -89  0.18992  0
43797  1.00545  0.29635  -89  0.19183  0
43948  1.00558  0.26757  -89  0.19353  0
44099  1.00564  0.23854  -89  0.19505  0
44251  1.00564  0.20929  -90  0.19638  0
44402  1.00561  0.17983  -90  0.19755  0
44554  1.00554  0.15020  -90  0.19856  0
44705  1.00546  0.12041  -90  0.19943  0
44857  1.00538  0.09050  -90  0.20017  0
45008  1.00529  0.06047  -90  0.20079  0
45159  1.00520  0.03036  -90  0.20128  0
45309  1.00512  0.00016  -90  0.20166  0
45460  1.00504  -0.03009  -90  0.20194  0
45610  1.00496  -0.06038  -90  0.20211  0
45761  1.00489  -0.09069  -90  0.20217  0
45911  1.00480  -0.12102  -90  0.20212  0
46061  1.00471  -0.15134  -90  0.20197  0
46212  1.00459  -0.18163  -90  0.20170  0
46362  1.00444  -0.21189  -90  0.20130  0
46512  1.00424  -0.24208  -90  0.20078  0
46663  1.00397  -0.27220  -90  0.20012  0
46813  1.00362  -0.30221  -90  0.19932  0
46964  1.00317  -0.33211  -91  0.19835  0
47114  1.00259  -0.36186  -91  0.19721  0
47265  1.00186  -0.39143  -91  0.19588  0
47416  1.00095  -0.42080  -92  0.19436  0
47567  0.99982  -0.44993  -92  0.19262  0
47717  0.99844  -0.47879  -93  0.19066  0
47868  0.99677  -0.50734  -94  0.18846  0
48020  0.99478  -0.53553  -94  0.18602  0
48171  0.99240  -0.56334  -95  0.18333  0
48323  0.98959  -0.59069  -96  0.18040  0
48474  0.98631  -0.61755  -98  0.17723  0
48624  0.98249  -0.64386  -99  0.17384  0
48774  0.97808  -0.66956  -101  0.17025  0
48926  0.97301  -0.69459  -103  0.16651  2
49079  0.96722  -0.71888  -105  0.16267  2
49229  0.96064  -0.74238  -108  0.15882  0
49381  0.95321  -0.76502  -111  0.15503  0
49533  0.94486  -0.78672  -114  0.15144  0
49684  0.93552  -0.80743  -117  0.14818  0
49835  0.92512  -0.82707  -121  0.14540  0
49984  0.91362  -0.84560  -126  0.14327  0
50135  0.90095  -0.86296  -130  0.14193  0
50285  0.88707  -0.87911  -135  0.14151  0
50436  0.87195  -0.89400  -140  0.14209  0
50587  0.85555  -0.90762  -144  0.14360  0
50738  0.83793  -0.92001  -149  0.14589  0
50890  0.81914  -0.93123  -153  0.14880  0
51041  0.79924  -0.94133  -156  0.15216  0
51192  0.77828  -0.95038  -159  0.15581  0
51343  0.75635  -0.95844  -162  0.15962  0
51495  0.73350  -0.96559  -165  0.16347  0
51645  0.70980  -0.97189  -167  0.16726  0
51796  0.68533  -0.97741  -169  0.17093  0
51947  0.66014  -0.98223  -170  0.17443  0
52098  0.63431  -0.98639  -172  0.17772  0
52248  0.60790  -0.98997  -173  0.18077  0
52398  0.58095  -0.99303  -174  0.18358  0
52550  0.55354  -0.99561  -175  0.18613  0
52701  0.52570  -0.99777  -176  0.18845  0
52851  0.49749  -0.99955  -177  0.19053  0
53002  0.46895  -1.00102  -177  0.19239  0
53154  0.44011  -1.00220  -178  0.19404  0
53305  0.41102  -1.00313  -178  0.19551  0
53457  0.38171  -1.00386  -178  0.19680  0
53608  0.35219  -1.00441  -179  0.19792  0
53759  0.32251  -1.00482  -179  0.19890  0
53909  0.29267  -1.00510  -179  0.19975  0
54061  0.26271  -1.00529  -179  0.20047  0
54211  0.23264  -1.00540  -179  0.20109  0
54363  0.20248  -1.00545  -179  0.20161  0
54514  0.17223  -1.00546  179  0.20205  0
54665  0.14193  -1.00544  179  0.20240  0
54817  0.11157  -1.00540  179  0.20268  0
54968  0.08117  -1.00534  179  0.20288  0
55119  0.05073  -1.00528  179  0.20303  0
55270  0.02028  -1.00522  179  0.20311  0
55421  -0.01019  -1.00516  179  0.20313  0
55572  -0.04066  -1.00510  179  0.20308  0
55722  -0.07112  -1.00505  179  0.20297  0
55874  -0.10156  -1.00498  179  0.20278  0
56025  -0.13198  -1.00491  179  0.20252  0
56176  -0.16236  -1.00482  179  0.20218  0
56327  -0.19269  -1.00470  179  0.20175  0
56479  -0.22295  -1.00454  179  0.20122  0
56630  -0.25313  -1.00433  179  0.20057  0
56780  -0.28321  -1.00405  179  0.19980  0
56931  -0.31318  -1.00368  179  0.19889  0
57083  -0.34301  -1.00320  178  0.19783  0
57234  -0.37268  -1.00258  178  0.19661  0
57386  -0.40216  -1.00181  178  0.19520  0
57536  -0.43143  -1.00084  177  0.19360  0
57688  -0.46044  -0.99964  179  0.19295  0
57840  -0.48938  -0.99942  -176  0.18384  0
57991  -0.51691  -1.00107  -172  0.17373  0
58143  -0.54273  -1.00461  -167  0.16415  0
58293  -0.56679  -1.00983  -163  0.15633  0
58444  -0.58930  -1.01641  -159  0.14866  0
58595  -0.61024  -1.02407  -156  0.14194  0
58745  -0.62979  -1.03249  -154  0.13579  0
58897  -0.64813  -1.04137  -152  0.12986  0
59048  -0.66540  -1.05037  -150  0.12558  0
59200  -0.68180  -1.05964  -149  0.12099  0
59351  -0.69742  -1.06888  -149  0.11593  0
59501  -0.71234  -1.07781  -149  0.11032  0
59652  -0.72664  -1.08613  -149  0.10577  0
59803  -0.74029  -1.09422  -149  0.10062  0
59953  -0.75335  -1.10179  -178  0.09485  0
60104  -0.76757  -1.10220  158  0.10708  0
60254  -0.78253  -1.09635  143  0.12695  0
60405  -0.79784  -1.08503  133  0.14811  0
60555  -0.81318  -1.06896  126  0.16793  0
60707  -0.82833  -1.04883  122  0.18542  0
60858  -0.84309  -1.02526  118  0.20033  0
61009  -0.85735  -0.99880  115  0.21272  0
61160  -0.87097  -0.96995  112  0.22277  0
61311  -0.88389  -0.93914  110  0.23073  0
61462  -0.89606  -0.90674  108  0.23683  0
61624  -0.90743  -0.87308  106  0.24131  0
61773  -0.91800  -0.83846  105  0.24441  0
61925  -0.92777  -0.80313  104  0.24633  0
62076  -0.93674  -0.76728  102  0.24727  0
62226  -0.94493  -0.73111  101  0.24738  0
62377  -0.95238  -0.69476  100  0.24682  0
62527  -0.95912  -0.65835  99  0.24572  0
62678  -0.96518  -0.62199  98  0.24421  0
62851  -0.97060  -0.58577  97  0.24237  0
62979  -0.97544  -0.54973  96  0.24032  0
63130  -0.97972  -0.51394  96  0.23810  0
63280  -0.98349  -0.47843  95  0.23580  0
63431  -0.98681  -0.44321  94  0.23345  0
63582  -0.98970  -0.40831  94  0.23111  0
63733  -0.99222  -0.37374  93  0.22881  0
63883  -0.99440  -0.33949  93  0.22656  0
64034  -0.99628  -0.30555  92  0.22440  0
64184  -0.99788  -0.27193  92  0.22233  0
64334  -0.99926  -0.23861  92  0.22038  0
64485  -1.00043  -0.20558  91  0.21853  0
64636  -1.00141  -0.17281  91  0.21680  0
64786  -1.00225  -0.14030  91  0.21519  0
64938  -1.00295  -0.10803  91  0.21368  0
65089  -1.00353  -0.07598  90  0.21229  0
65240  -1.00402  -0.04414  90  0.21099  0
65391  -1.00442  -0.01250  90  0.20978  0
65542  -1.00474  0.01897  90  0.20865  0
65693  -1.00500  0.05026  90  0.20759  0
65845  -1.00520  0.08140  90  0.20658  0
65996  -1.00534  0.11239  90  0.20560  0
66146  -1.00542  0.14323  90  0.20466  0
66297  -1.00544  0.17392  89  0.20371  0
