t  x  y  th  vel  obstacle
52    -1.00000  1.00000  0  0.00000  0
203   -1.00000  1.00000  0  0.04055  0
354   -0.99392  1.00000  0  0.07578  0
504   -0.98255  1.00000  0  0.10619  0
654   -0.96662  1.00000  0  0.13225  0
805   -0.94679  1.00000  0  0.15439  0
955   -0.92363  1.00000  0  0.17304  0
1106  -0.89767  1.00000  0  0.18858  0
1256  -0.86938  1.00000  0  0.20137  0
1407  -0.83918  1.00000  0  0.21174  0
1558  -0.80742  1.00000  0  0.23763  0
1708  -0.77178  0.99958  -3  0.23263  0
1859  -0.73696  0.99722  -6  0.22832  0
2009  -0.70296  0.99315  -9  0.22502  0
2160  -0.66967  0.98758  -11  0.22246  0
2310  -0.63701  0.98073  -13  0.22051  0
2460  -0.60490  0.97279  -15  0.21884  0
2611  -0.57331  0.96387  -17  0.21755  0
2761  -0.54217  0.95412  -18  0.21546  0
2911  -0.51159  0.94366  -13  0.21731  0
3061  -0.47991  0.93599  -9  0.21988  0
3211  -0.44735  0.93068  -5  0.22262  0
3362  -0.41412  0.92738  -2  0.22517  0
3512  -0.38039  0.92576  0  0.22734  0
3663  -0.34629  0.92553  1  0.22903  0
3813  -0.31194  0.92645  3  0.23020  0
3963  -0.27746  0.92828  4  0.23087  0
4114  -0.24293  0.93084  5  0.23106  0
4265  -0.20841  0.93396  5  0.23084  0
4415  -0.17396  0.93749  6  0.23025  0
4566  -0.13964  0.94131  6  0.22936  0
4716  -0.10547  0.94531  6  0.22822  0
4866  -0.07148  0.94941  6  0.22689  0
5017  -0.03770  0.95353  6  0.22540  0
5169  -0.00413  0.95761  6  0.22380  0
5320  0.02920  0.96159  6  0.22211  0
5470  0.06229  0.96544  6  0.22037  0
5621  0.09514  0.96911  6  0.21858  0
5771  0.12775  0.97258  5  0.21676  0
5921  0.16010  0.97583  5  0.21492  0
6071  0.19220  0.97883  4  0.21307  0
6222  0.22404  0.98157  4  0.21118  0
6372  0.25562  0.98403  3  0.20927  0
6523  0.28694  0.98620  3  0.20732  0
6673  0.31798  0.98806  2  0.20531  0
6824  0.34874  0.98960  2  0.20323  0
6974  0.37920  0.99079  1  0.20107  0
7125  0.40935  0.99163  0  0.19880  0
