t  x  y  th  vel  obstacle
41    -1.00000  1.00000  0  0.00000  0
192   -1.00000  1.00000  0  0.04055  0
343   -0.99392  1.00000  0  0.07578  0
493   -0.98255  1.00000  0  0.10619  0
643   -0.96662  1.00000  0  0.13225  0
794   -0.94679  1.00000  0  0.15439  0
946   -0.92363  1.00000  0  0.17304  0
1097  -0.89767  1.00000  0  0.18858  0
1248  -0.86938  1.00000  0  0.20137  0
1398  -0.83918  1.00000  0  0.21174  0
1548  -0.80742  1.00000  0  0.22000  0
1699  -0.77442  1.00000  0  0.22643  0
1850  -0.74045  1.00000  0  0.23127  0
2001  -0.70576  1.00000  0  0.23476  0
2151  -0.67055  1.00000  0  0.23709  0
2332  -0.63499  1.00000  0  0.23846  0
2452  -0.59922  1.00000  0  0.23903  0
2602  -0.56336  1.00000  0  0.23894  0
2753  -0.52752  1.00001  0  0.23833  0
2904  -0.49177  1.00002  0  0.23731  0
3055  -0.45618  1.00004  0  0.23597  0
3206  -0.42078  1.00006  0  0.23438  0
3356  -0.38562  1.00010  0  0.23264  0
3506  -0.35073  1.00015  0  0.23078  0
3658  -0.31611  1.00022  0  0.22886  0
3808  -0.28178  1.00030  0  0.22692  2
3958  -0.24774  1.00040  0  0.22499  2
4110  -0.21400  1.00051  0  0.22310  0
4262  -0.18053  1.00064  0  0.22126  0
4412  -0.14734  1.00079  0  0.21949  0
4564  -0.11442  1.00095  0  0.21780  0
4715  -0.08175  1.00113  0  0.21619  0
4865  -0.04932  1.00132  0  0.21466  0
5016  -0.01712  1.00152  0  0.21321  0
5165  0.01486  1.00172  0  0.21183  0
5316  0.04663  1.00192  0  0.21052  0
5466  0.07821  1.00212  0  0.20927  0
5617  0.10960  1.00230  0  0.20806  0
5767  0.14080  1.00246  0  0.20688  0
5918  0.17184  1.00258  0  0.20572  0
6068  0.20269  1.00267  0  0.20456  0
6219  0.23338  1.00269  0  0.20338  0
6370  0.26388  1.00265  0  0.20216  0
6523  0.29421  1.00251  0  0.20088  0
6673  0.32434  1.00226  0  0.19953  0
6824  0.35427  1.00188  -1  0.19808  0
6977  0.38397  1.00134  -1  0.19651  0
7127  0.41344  1.00062  -1  0.19480  0
7278  0.44264  0.99968  -2  0.19293  0
7432  0.47156  0.99850  -2  0.19088  0
7583  0.50015  0.99702  -3  0.18864  0
7735  0.52839  0.99522  -4  0.18618  0
7884  0.55623  0.99305  -5  0.18351  0
8034  0.58364  0.99046  -6  0.18062  0
8185  0.61056  0.98740  -7  0.17750  0
8335  0.63694  0.98381  -9  0.17417  0
8485  0.66273  0.97965  -10  0.17065  0
8636  0.68787  0.97484  -12  0.16697  0
8787  0.71230  0.96933  -14  0.16318  0
8939  0.73596  0.96304  -17  0.15935  0
9089  0.75877  0.95592  -20  0.15557  0
9240  0.78068  0.94789  -23  0.15194  0
9391  0.80162  0.93889  -26  0.14860  0
9543  0.82153  0.92885  -30  0.14570  0
9694  0.84033  0.91772  -34  0.14340  0
9844  0.85799  0.90543  -39  0.14185  0
9995  0.87444  0.89193  -44  0.14120  0
10145  0.88965  0.87719  -48  0.14153  0
10296  0.90359  0.86118  -53  0.14282  0
10445  0.91630  0.84393  -57  0.14493  0
10596  0.92782  0.82550  -61  0.14769  0
10747  0.93823  0.80594  -65  0.15095  0
10899  0.94757  0.78532  -68  0.15454  0
11051  0.95591  0.76369  -71  0.15832  0
11202  0.96332  0.74113  -74  0.16217  0
11353  0.96986  0.71770  -76  0.16599  0
11505  0.97561  0.69348  -78  0.16971  0
11655  0.98064  0.66852  -80  0.17327  0
11805  0.98500  0.64290  -81  0.17663  0
11956  0.98875  0.61667  -83  0.17976  0
12107  0.99197  0.58990  -84  0.18264  0
12259  0.99470  0.56264  -85  0.18528  0
12410  0.99699  0.53494  -86  0.18767  0
12561  0.99889  0.50686  -88  0.19875  0
12713  0.99969  0.47705  -83  0.18773  0
12864  1.00279  0.44907  -78  0.17897  0
13015  1.00811  0.42275  -86  0.16264  0
13166  1.00966  0.39841  -95  0.15074  0
13316  1.00764  0.37589  -104  0.14373  0
13467  1.00237  0.35498  -112  0.14099  0
13618  0.99420  0.33547  -120  0.14152  0
13768  0.98350  0.31714  -126  0.14423  2
13918  0.97061  0.29976  -131  0.14811  2
14069  0.95590  0.28311  -135  0.15234  2
14220  0.93973  0.26697  -137  0.15637  0
14370  0.92243  0.25113  -138  0.15985  0
14521  0.90436  0.23537  -139  0.16260  0
14672  0.88585  0.21948  -139  0.16459  0
14823  0.86722  0.20329  -137  0.16590  0
14975  0.84876  0.18660  -136  0.16668  0
15126  0.83075  0.16925  -133  0.16716  0
15278  0.81345  0.15110  -130  0.16761  0
15429  0.79709  0.13202  -127  0.16829  0
15581  0.78186  0.11188  -123  0.16947  0
15732  0.76794  0.09061  -119  0.17136  0
15884  0.75546  0.06814  -114  0.17411  0
16035  0.74453  0.04442  -110  0.17776  0
16186  0.73523  0.01943  -106  0.18229  0
16337  0.72759  -0.00682  -102  0.18759  0
16491  0.72163  -0.03432  -98  0.19347  0
16640  0.71736  -0.06303  -95  0.19973  0
16792  0.71472  -0.09287  -91  0.20615  0
16942  0.71364  -0.12378  -89  0.21248  0
17094  0.71404  -0.15565  -86  0.21849  0
17245  0.71579  -0.18837  -84  0.22397  0
17396  0.71877  -0.22184  -83  0.22875  0
17546  0.72284  -0.25591  -81  0.23260  0
17698  0.72776  -0.29045  -80  0.23547  0
17848  0.73338  -0.32532  -80  0.23725  0
18000  0.73952  -0.36037  -79  0.23791  0
18150  0.74603  -0.39546  -79  0.23740  0
18300  0.75271  -0.43044  -79  0.23571  0
18450  0.75940  -0.46515  -79  0.23261  0
18600  0.76574  -0.49947  -80  0.22843  0
18750  0.77155  -0.53323  -81  0.22321  0
18901  0.77671  -0.56632  -82  0.21705  0
19051  0.78107  -0.59858  -83  0.21003  0
19204  0.78448  -0.62990  -85  0.20230  0
19354  0.78682  -0.66015  -87  0.19399  0
19505  0.78796  -0.68923  -90  0.18529  0
19656  0.78779  -0.71702  -93  0.17643  0
19806  0.78620  -0.74344  -97  0.16767  0
19957  0.78311  -0.76840  -101  0.15931  0
20108  0.77842  -0.79183  -106  0.15170  0
20258  0.77210  -0.81369  -111  0.14533  0
20409  0.76401  -0.83394  -117  0.14053  0
20561  0.75422  -0.85260  -123  0.13738  0
20712  0.74277  -0.86974  -129  0.13584  0
20863  0.72974  -0.88540  -135  0.13578  0
21015  0.71519  -0.89965  -141  0.13699  0
21166  0.69921  -0.91257  -146  0.13924  0
21317  0.68188  -0.92423  -150  0.14229  0
21469  0.66328  -0.93470  -154  0.14589  0
21619  0.64351  -0.94408  -158  0.14983  0
21769  0.62265  -0.95244  -161  0.15396  0
21919  0.60078  -0.95985  -163  0.15814  0
22070  0.57798  -0.96640  -166  0.16225  0
22220  0.55433  -0.97215  -168  0.16622  0
22371  0.52991  -0.97719  -170  0.17000  0
22522  0.50479  -0.98157  -171  0.17356  0
22673  0.47904  -0.98536  -172  0.17687  0
22825  0.45271  -0.98863  -174  0.17993  0
22975  0.42586  -0.99142  -175  0.18274  0
23127  0.39855  -0.99380  -168  0.16779  0
23277  0.37393  -0.99900  -160  0.15684  0
23427  0.35171  -1.00674  -153  0.14958  0
23577  0.33162  -1.01672  -146  0.14542  0
23728  0.31336  -1.02866  -140  0.14361  0
23879  0.29665  -1.04226  -135  0.14334  4
24031  0.28119  -1.05720  -132  0.14391  0
24181  0.26669  -1.07318  -129  0.14476  0
24332  0.25285  -1.08992  -128  0.14551  0
24484  0.23940  -1.10711  -127  0.14595  0
24634  0.22607  -1.12447  -127  0.14602  0
24785  0.21259  -1.14174  -129  0.14578  0
24935  0.19873  -1.15865  -131  0.14542  0
25086  0.18426  -1.17498  -134  0.14518  0
25236  0.16898  -1.19050  -138  0.14535  0
25387  0.15272  -1.20501  -142  0.14625  0
25537  0.13531  -1.21836  -147  0.14812  0
25689  0.11663  -1.23040  -152  0.15117  0
25841  0.09659  -1.24100  -157  0.15548  0
25994  0.07511  -1.25008  -161  0.16101  0
26145  0.05215  -1.25758  -166  0.16763  0
26298  0.02770  -1.26345  -170  0.17514  0
26448  0.00177  -1.26769  -174  0.18327  0
26598  -0.02559  -1.27029  -178  0.19175  0
26749  -0.05434  -1.27128  178  0.20031  0
26899  -0.08438  -1.27070  176  0.20870  0
27049  -0.11562  -1.26862  173  0.21671  0
27199  -0.14793  -1.26509  171  0.22414  0
27350  -0.18119  -1.26019  169  0.23084  0
27502  -0.21526  -1.25400  167  0.23671  0
27652  -0.24999  -1.24660  166  0.24165  0
27804  -0.28521  -1.23807  164  0.24561  0
27953  -0.32079  -1.22848  163  0.24857  0
28104  -0.35654  -1.21790  162  0.25053  0
28255  -0.39232  -1.20640  160  0.25149  0
28406  -0.42795  -1.19402  159  0.25150  0
28557  -0.46330  -1.18083  158  0.25061  0
28707  -0.49819  -1.16684  156  0.24889  0
28857  -0.53248  -1.15208  155  0.24642  0
29008  -0.56603  -1.13657  153  0.24329  0
29157  -0.59870  -1.12030  151  0.23963  0
29308  -0.63036  -1.10328  149  0.23554  0
29458  -0.66088  -1.08549  147  0.23118  0
29608  -0.69016  -1.06691  145  0.22669  0
29760  -0.71808  -1.04750  142  0.22223  0
29911  -0.74456  -1.02726  139  0.21796  0
30062  -0.76952  -1.00613  136  0.21405  0
30213  -0.79288  -0.98411  133  0.21065  0
30367  -0.81461  -0.96116  130  0.20784  0
30517  -0.83472  -0.93734  126  0.20562  0
30667  -0.85324  -0.91268  123  0.20397  0
30817  -0.87024  -0.88724  120  0.20284  0
30968  -0.88576  -0.86107  117  0.20216  0
31119  -0.89988  -0.83424  114  0.20187  0
31270  -0.91267  -0.80679  112  0.20188  0
31420  -0.92422  -0.77880  110  0.20213  0
31572  -0.93459  -0.75030  107  0.20255  0
31723  -0.94387  -0.72137  105  0.20308  0
31873  -0.95215  -0.69206  103  0.20367  0
32025  -0.95949  -0.66240  107  0.19630  0
32176  -0.96812  -0.63425  112  0.18573  0
32327  -0.97895  -0.60858  118  0.17789  0
32479  -0.99174  -0.58516  124  0.17243  0
32629  -1.00627  -0.56376  129  0.16887  0
32779  -1.02229  -0.54414  133  0.16671  0
32931  -1.03956  -0.52606  137  0.16542  0
33082  -1.05781  -0.50926  140  0.16461  0
33232  -1.07682  -0.49349  142  0.16384  0
33382  -1.09631  -0.47852  143  0.16286  0
33532  -1.11602  -0.46409  144  0.16153  0
33682  -1.13570  -0.44996  144  0.15977  0
33833  -1.15511  -0.43589  143  0.15763  0
33983  -1.17400  -0.42167  141  0.15526  0
34134  -1.19214  -0.40708  138  0.15287  0
34284  -1.20934  -0.39191  135  0.15077  0
34436  -1.22539  -0.37598  131  0.14930  0
34586  -1.24013  -0.35912  126  0.14882  0
34736  -1.25342  -0.34118  121  0.14965  0
34887  -1.26513  -0.32203  116  0.15202  0
35038  -1.27519  -0.30156  110  0.15604  0
35188  -1.28355  -0.27970  105  0.16166  0
35339  -1.29020  -0.25638  101  0.16870  0
35489  -1.29518  -0.23157  97  0.17686  0
35639  -1.29855  -0.20526  93  0.18578  0
35790  -1.30045  -0.17746  91  0.19509  0
35940  -1.30102  -0.14820  88  0.20442  0
36091  -1.30042  -0.11754  86  0.21353  0
36241  -1.29870  -0.08556  85  0.22228  0
36393  -1.29585  -0.05234  83  0.23051  0
36543  -1.29189  -0.01799  81  0.23812  0
36694  -1.28686  0.01737  80  0.24501  0
