t  x  y  th  vel  obstacle
113   1.00000  1.00000  0  0.00000  0
269   1.00000  1.00000  -89  0.04055  0
425   1.00000  0.99392  -89  0.07578  0
581   1.00000  0.98255  -89  0.10619  0
738   1.00000  0.96662  -89  0.13225  0
894   1.00000  0.94679  -89  0.15439  0
1050  1.00000  0.92363  -89  0.17304  0
1206  1.00000  0.89767  -89  0.18858  0
1363  1.00000  0.86938  -89  0.20137  0
1519  1.00000  0.83918  -89  0.21174  0
1675  1.00000  0.80742  -89  0.22000  0
1831  1.00000  0.77442  -89  0.22643  0
1988  1.00000  0.74045  -89  0.23127  0
2144  1.00000  0.70576  -89  0.23476  0
2300  1.00000  0.67055  -89  0.23709  0
2456  1.00000  0.63499  -89  0.23846  0
2613  1.00000  0.59922  -89  0.23903  0
2769  1.00000  0.56336  -89  0.23894  0
2925  1.00001  0.52752  -89  0.23833  0
3082  1.00002  0.49177  -89  0.23731  0
3238  1.00004  0.45618  -89  0.23597  0
3394  1.00006  0.42078  -89  0.23438  0
3550  1.00010  0.38562  -89  0.23264  0
3707  1.00015  0.35073  -89  0.23078  0
3863  1.00022  0.31611  -89  0.22886  0
4019  1.00030  0.28178  -89  0.22692  0
4175  1.00040  0.24774  -89  0.22499  0
4332  1.00051  0.21400  -89  0.22310  0
4488  1.00064  0.18053  -89  0.22126  0
4644  1.00079  0.14734  -89  0.21949  4
4800  1.00095  0.11442  -89  0.21780  4
4957  1.00113  0.08175  -89  0.21619  4
5113  1.00132  0.04932  -89  0.21466  4
5269  1.00152  0.01712  -89  0.21321  4
5425  1.00172  -0.01486  -89  0.21183  4
5582  1.00192  -0.04663  -89  0.21052  4
5738  1.00212  -0.07821  -89  0.20927  4
5894  1.00230  -0.10960  -89  0.20806  4
6050  1.00246  -0.14080  -89  0.20688  4
6207  1.00258  -0.17184  -89  0.20572  4
6363  1.00267  -0.20269  -89  0.20456  0
6519  1.00269  -0.23338  -90  0.20338  0
6671  1.00265  -0.26388  -90  0.20216  0
6827  1.00251  -0.29421  -90  0.20088  0
6983  1.00226  -0.32434  -90  0.19953  0
7141  1.00188  -0.35427  -91  0.19808  0
7297  1.00134  -0.38397  -91  0.19651  0
7453  1.00062  -0.41344  -91  0.19480  0
7609  0.99968  -0.44264  -92  0.19293  0
7766  0.99850  -0.47156  -92  0.19088  0
7922  0.99702  -0.50015  -93  0.18864  0
8078  0.99522  -0.52839  -94  0.18618  0
8234  0.99305  -0.55623  -95  0.18351  0
8391  0.99046  -0.58364  -96  0.18062  0
8547  0.98740  -0.61056  -97  0.17750  0
8703  0.98381  -0.63694  -99  0.17417  0
8859  0.97965  -0.66273  -100  0.17065  0
9016  0.97484  -0.68787  -102  0.16697  0
9172  0.96933  -0.71230  -104  0.16318  0
9328  0.96304  -0.73596  -107  0.15935  0
9484  0.95592  -0.75877  -110  0.15557  0
9641  0.94789  -0.78068  -113  0.15194  0
9797  0.93889  -0.80162  -116  0.14860  0
9953  0.92885  -0.82153  -120  0.14570  0
10109  0.91772  -0.84033  -124  0.14340  0
10266  0.90543  -0.85799  -129  0.14185  0
10422  0.89193  -0.87444  -134  0.14120  0
10578  0.87719  -0.88965  -138  0.14153  0
10734  0.86118  -0.90359  -143  0.14282  0
10891  0.84393  -0.91630  -147  0.14493  0
11047  0.82550  -0.92782  -151  0.14769  0
11203  0.80594  -0.93823  -155  0.15095  0
11359  0.78532  -0.94757  -158  0.15454  0
11516  0.76369  -0.95591  -161  0.15832  0
11672  0.74113  -0.96332  -164  0.16217  0
11828  0.71770  -0.96986  -166  0.16599  0
11984  0.69348  -0.97561  -168  0.16971  0
12141  0.66852  -0.98064  -170  0.17327  0
12297  0.64290  -0.98500  -171  0.17663  5
12453  0.61667  -0.98875  -173  0.17976  5
12609  0.58990  -0.99197  -174  0.18264  5
12766  0.56264  -0.99470  -175  0.18528  5
12922  0.53494  -0.99699  -176  0.18767  5
13078  0.50686  -0.99889  -176  0.18983  5
13234  0.47843  -1.00046  -177  0.19176  5
13391  0.44969  -1.00173  -177  0.19348  5
13547  0.42069  -1.00275  -178  0.19500  5
13703  0.39145  -1.00354  -178  0.19635  5
13859  0.36200  -1.00415  -179  0.19753  5
14016  0.33238  -1.00461  -179  0.19855  5
14172  0.30259  -1.00494  -179  0.19944  5
14328  0.27268  -1.00516  -179  0.20021  0
14484  0.24265  -1.00529  -179  0.20086  0
14641  0.21252  -1.00537  -179  0.20141  0
14797  0.18231  -1.00539  179  0.20187  0
14953  0.15203  -1.00538  179  0.20225  0
15109  0.12169  -1.00535  179  0.20255  0
15266  0.09130  -1.00530  179  0.20278  0
15422  0.06089  -1.00524  179  0.20295  0
15578  0.03045  -1.00518  179  0.20305  0
15734  -0.00001  -1.00512  179  0.20308  0
15891  -0.03047  -1.00506  179  0.20305  0
16047  -0.06093  -1.00500  179  0.20296  0
16203  -0.09138  -1.00494  179  0.20280  0
16359  -0.12180  -1.00486  179  0.20256  0
16516  -0.15218  -1.00477  179  0.20224  0
16672  -0.18252  -1.00466  179  0.20183  0
16828  -0.21279  -1.00451  179  0.20133  0
16984  -0.24299  -1.00431  179  0.20072  0
17141  -0.27310  -1.00404  179  0.19999  0
17297  -0.30309  -1.00369  179  0.19912  0
17453  -0.33296  -1.00324  178  0.19811  6
17609  -0.36267  -1.00266  178  0.19693  6
17766  -0.39220  -1.00192  178  0.19559  6
17922  -0.42152  -1.00101  177  0.19405  6
18078  -0.45061  -0.99988  177  0.19230  6
18234  -0.47942  -0.99849  176  0.19034  6
18391  -0.50792  -0.99682  175  0.18815  6
18547  -0.53607  -0.99482  175  0.18571  6
18703  -0.56383  -0.99244  174  0.18304  6
18859  -0.59114  -0.98963  173  0.18012  6
19016  -0.61796  -0.98634  171  0.17697  6
19172  -0.64422  -0.98252  170  0.17359  6
19331  -0.66989  -0.97810  168  0.17002  6
19487  -0.69488  -0.97303  166  0.16630  6
19643  -0.71914  -0.96724  164  0.16248  6
19800  -0.74261  -0.96066  161  0.15864  6
19956  -0.76521  -0.95322  158  0.15488  0
20112  -0.78689  -0.94487  155  0.15130  0
20268  -0.80758  -0.93553  152  0.14806  0
20425  -0.82720  -0.92513  148  0.14530  0
20586  -0.84571  -0.91363  143  0.14318  0
20742  -0.86306  -0.90096  139  0.14186  0
20898  -0.87918  -0.88708  134  0.14145  0
21054  -0.89406  -0.87195  129  0.14204  0
21211  -0.90767  -0.85556  125  0.14356  0
21367  -0.92005  -0.83794  120  0.14587  0
21523  -0.93126  -0.81915  116  0.14878  0
21679  -0.94135  -0.79924  113  0.15215  0
21836  -0.95039  -0.77829  110  0.15580  0
21992  -0.95845  -0.75635  107  0.15961  0
22148  -0.96560  -0.73350  104  0.16346  0
22304  -0.97189  -0.70980  102  0.16726  0
22461  -0.97742  -0.68533  100  0.17093  0
22617  -0.98223  -0.66014  99  0.17443  0
22773  -0.98639  -0.63431  97  0.17772  0
22929  -0.98997  -0.60790  96  0.18077  0
23086  -0.99302  -0.58095  95  0.18358  0
23242  -0.99560  -0.55354  94  0.18613  0
23398  -0.99776  -0.52570  93  0.18845  0
23554  -0.99955  -0.49749  92  0.19053  0
23711  -1.00101  -0.46895  92  0.19239  0
23867  -1.00219  -0.44011  91  0.19404  0
24023  -1.00312  -0.41102  91  0.19551  0
24179  -1.00385  -0.38171  91  0.19680  0
24336  -1.00440  -0.35219  90  0.19792  0
24492  -1.00481  -0.32251  90  0.19890  0
24648  -1.00509  -0.29267  90  0.19975  0
24804  -1.00528  -0.26271  90  0.20047  0
24961  -1.00539  -0.23264  90  0.20109  0
25117  -1.00544  -0.20248  90  0.20161  1
25273  -1.00545  -0.17223  89  0.20205  1
25429  -1.00543  -0.14193  89  0.20240  1
25586  -1.00539  -0.11157  89  0.20268  1
25742  -1.00534  -0.08117  89  0.20288  1
25898  -1.00528  -0.05073  89  0.20303  1
26054  -1.00522  -0.02028  89  0.20311  1
26211  -1.00516  0.01019  89  0.20313  1
26367  -1.00510  0.04066  89  0.20308  1
26523  -1.00504  0.07112  89  0.20297  1
26679  -1.00498  0.10156  89  0.20278  1
26836  -1.00491  0.13198  89  0.20252  1
26992  -1.00481  0.16236  89  0.20218  1
27148  -1.00470  0.19269  89  0.20175  1
27304  -1.00454  0.22295  89  0.20122  0
27461  -1.00433  0.25313  89  0.20057  0
27617  -1.00405  0.28321  89  0.19980  0
27773  -1.00368  0.31318  89  0.19889  0
27929  -1.00320  0.34301  88  0.19783  0
28086  -1.00258  0.37268  88  0.19661  0
28242  -1.00181  0.40216  88  0.19520  0
