t  x  y  th  vel  obstacle
483   -1.00000  1.00000  0  0.00000  0
633   -1.00000  1.00000  0  0.04055  0
784   -0.99392  1.00000  0  0.07578  0
934   -0.98255  1.00000  0  0.10619  0
1085  -0.96662  1.00000  0  0.13225  0
1235  -0.94679  1.00000  0  0.15439  0
1386  -0.92363  1.00000  0  0.17304  0
1538  -0.89767  1.00000  0  0.18858  0
1689  -0.86938  1.00000  0  0.20137  0
1841  -0.83918  1.00000  0  0.21174  0
1991  -0.80742  1.00000  0  0.22000  0
2143  -0.77442  1.00000  0  0.22643  0
2294  -0.74045  1.00000  0  0.23127  0
2446  -0.70576  1.00000  0  0.23476  0
2596  -0.67055  1.00000  0  0.23709  0
2749  -0.63499  1.00000  0  0.23846  0
2899  -0.59922  1.00000  0  0.23903  0
3049  -0.56336  1.00000  0  0.23894  0
3200  -0.52752  1.00001  0  0.23833  0
3351  -0.49177  1.00002  0  0.23731  0
3502  -0.45618  1.00004  0  0.23597  0
3653  -0.42078  1.00006  0  0.23438  0
3803  -0.38562  1.00010  0  0.23264  0
3955  -0.35073  1.00015  0  0.23078  2
4106  -0.31611  1.00022  0  0.22886  2
4256  -0.28178  1.00030  0  0.22692  2
4407  -0.24774  1.00040  0  0.22499  0
4558  -0.21400  1.00051  0  0.22310  0
4710  -0.18053  1.00064  0  0.22126  0
4861  -0.14734  1.00079  0  0.21949  0
5011  -0.11442  1.00095  0  0.21780  0
5162  -0.08175  1.00113  0  0.21619  0
5313  -0.04932  1.00132  0  0.21466  0
5474  -0.01712  1.00152  0  0.21321  0
5624  0.01486  1.00172  0  0.21183  0
5774  0.04663  1.00192  0  0.21052  0
5925  0.07821  1.00212  0  0.20927  0
6076  0.10960  1.00230  0  0.20806  0
6226  0.14080  1.00246  0  0.20688  0
6376  0.17184  1.00258  0  0.20572  0
6527  0.20269  1.00267  0  0.20456  0
6677  0.23338  1.00269  0  0.20338  0
6828  0.26388  1.00265  0  0.20216  0
7006  0.29421  1.00251  0  0.20088  0
7129  0.32434  1.00226  0  0.19953  0
7279  0.35427  1.00188  -1  0.19808  0
7433  0.38397  1.00134  -1  0.19651  0
7582  0.41344  1.00062  -1  0.19480  0
7732  0.44264  0.99968  -2  0.19293  0
7883  0.47156  0.99850  -2  0.19088  0
8034  0.50015  0.99702  -3  0.18864  0
8184  0.52839  0.99522  -4  0.18618  0
8335  0.55623  0.99305  -5  0.18351  0
8486  0.58364  0.99046  -6  0.18062  0
8637  0.61056  0.98740  -7  0.17750  0
8787  0.63694  0.98381  -9  0.17417  0
8938  0.66273  0.97965  -10  0.17065  0
9088  0.68787  0.97484  -12  0.16697  0
9239  0.71230  0.96933  -14  0.16318  0
9390  0.73596  0.96304  -17  0.15935  0
9541  0.75877  0.95592  -20  0.15557  0
9691  0.78068  0.94789  -23  0.15194  0
9842  0.80162  0.93889  -26  0.14860  0
9993  0.82153  0.92885  -30  0.14570  0
10144  0.84033  0.91772  -34  0.14340  0
10293  0.85799  0.90543  -39  0.14185  0
10445  0.87444  0.89193  -44  0.14120  0
10595  0.88965  0.87719  -48  0.14153  0
10746  0.90359  0.86118  -53  0.14282  0
10896  0.91630  0.84393  -57  0.14493  0
11046  0.92782  0.82550  -61  0.14769  0
11197  0.93823  0.80594  -65  0.15095  0
11348  0.94757  0.78532  -68  0.15454  0
11498  0.95591  0.76369  -71  0.15832  0
11649  0.96332  0.74113  -74  0.16217  0
11800  0.96986  0.71770  -76  0.16599  0
11950  0.97561  0.69348  -78  0.16971  0
12101  0.98064  0.66852  -80  0.17327  0
12251  0.98500  0.64290  -81  0.17663  0
12402  0.98875  0.61667  -83  0.17976  0
12554  0.99197  0.58990  -84  0.18264  0
12705  0.99470  0.56264  -85  0.18528  0
12856  0.99699  0.53494  -86  0.18767  0
13008  0.99889  0.50686  -86  0.18983  0
13159  1.00046  0.47843  -87  0.19176  0
13311  1.00173  0.44969  -87  0.19348  0
13462  1.00275  0.42069  -88  0.19500  0
13614  1.00354  0.39145  -88  0.19635  0
13765  1.00415  0.36200  -89  0.19753  0
13916  1.00461  0.33238  -89  0.19855  2
14068  1.00494  0.30259  -89  0.19944  2
14218  1.00516  0.27268  -89  0.20021  2
14370  1.00529  0.24265  -89  0.20086  0
14521  1.00537  0.21252  -89  0.20141  0
14672  1.00539  0.18231  -90  0.20187  0
14822  1.00538  0.15203  -90  0.20225  0
14972  1.00535  0.12169  -90  0.20255  0
15123  1.00530  0.09130  -90  0.20278  0
15277  1.00524  0.06089  -90  0.20295  0
15429  1.00518  0.03045  -90  0.20305  0
15580  1.00512  -0.00001  -90  0.20308  0
15730  1.00506  -0.03047  -90  0.20305  0
15880  1.00500  -0.06093  -90  0.20296  0
16030  1.00494  -0.09138  -90  0.20280  0
16181  1.00486  -0.12180  -90  0.20256  0
16331  1.00477  -0.15218  -90  0.20224  0
16482  1.00466  -0.18252  -90  0.20183  0
16633  1.00451  -0.21279  -90  0.20133  0
16783  1.00431  -0.24299  -90  0.20072  0
16934  1.00404  -0.27310  -90  0.19999  0
17085  1.00369  -0.30309  -90  0.19912  0
17235  1.00324  -0.33296  -91  0.19811  0
17387  1.00266  -0.36267  -91  0.19693  0
17538  1.00192  -0.39220  -91  0.19559  0
17690  1.00101  -0.42152  -92  0.19405  0
17840  0.99988  -0.45061  -92  0.19230  0
17990  0.99849  -0.47942  -93  0.19034  0
18140  0.99682  -0.50792  -94  0.18815  0
18291  0.99482  -0.53607  -94  0.18571  0
18442  0.99244  -0.56383  -95  0.18304  0
18592  0.98963  -0.59114  -96  0.18012  0
18744  0.98634  -0.61796  -98  0.17697  0
18895  0.98252  -0.64422  -99  0.17359  0
19046  0.97810  -0.66989  -101  0.17002  0
19196  0.97303  -0.69488  -103  0.16630  0
