t  x  y  th  vel  obstacle
20701  -0.87115  0.89482  39  0.14193  0
20851  -0.85477  0.90841  35  0.14337  0
21001  -0.83717  0.92078  30  0.14561  0
21152  -0.81841  0.93196  26  0.14849  0
21302  -0.79854  0.94202  23  0.15183  0
21454  -0.77762  0.95103  20  0.15547  0
21604  -0.75572  0.95905  17  0.15927  0
21755  -0.73291  0.96615  14  0.16312  0
21907  -0.70926  0.97241  12  0.16693  0
22058  -0.68483  0.97789  10  0.17061  0
22209  -0.65968  0.98266  9  0.17413  0
22359  -0.63389  0.98679  7  0.17743  0
22511  -0.60751  0.99033  6  0.18050  0
22661  -0.58061  0.99335  5  0.18332  0
22813  -0.55323  0.99589  4  0.18590  0
22964  -0.52542  0.99802  3  0.18823  0
23116  -0.49724  0.99978  2  0.19033  0
23267  -0.46873  1.00122  2  0.19221  0
23419  -0.43992  1.00237  1  0.19388  0
23569  -0.41086  1.00328  1  0.19536  0
23721  -0.38156  1.00399  1  0.19666  0
23872  -0.35207  1.00452  0  0.19780  2
24023  -0.32240  1.00491  0  0.19879  2
24175  -0.29258  1.00518  0  0.19965  2
24326  -0.26263  1.00535  0  0.20039  0
24477  -0.23258  1.00545  0  0.20102  0
24628  -0.20242  1.00549  0  0.20155  0
24779  -0.17219  1.00549  0  0.20199  0
24930  -0.14189  1.00546  0  0.20235  0
25081  -0.11154  1.00542  0  0.20263  0
25232  -0.08115  1.00536  0  0.20285  0
25383  -0.05072  1.00529  0  0.20300  0
25535  -0.02027  1.00523  0  0.20308  0
25685  0.01019  1.00517  0  0.20310  0
25836  0.04066  1.00510  0  0.20306  0
25986  0.07112  1.00504  0  0.20295  0
26137  0.10156  1.00498  0  0.20277  0
26288  0.13198  1.00490  0  0.20251  0
26439  0.16235  1.00481  0  0.20218  0
26591  0.19268  1.00469  0  0.20174  0
26743  0.22294  1.00453  0  0.20121  0
26895  0.25312  1.00432  0  0.20057  0
27046  0.28320  1.00404  0  0.19980  0
27197  0.31317  1.00367  0  0.19889  0
27347  0.34300  1.00319  -1  0.19784  0
27498  0.37267  1.00257  -1  0.19661  0
27649  0.40215  1.00180  -1  0.19521  0
27799  0.43142  1.00083  -2  0.19360  0
27949  0.46043  0.99964  -2  0.19179  0
28100  0.48917  0.99818  -3  0.18975  0
28251  0.51757  0.99642  -4  0.18748  0
28403  0.54562  0.99432  -5  0.18497  0
28554  0.57325  0.99182  -6  0.18220  0
28705  0.60042  0.98888  -7  0.17920  0
28856  0.62708  0.98543  -8  0.17596  0
29007  0.65317  0.98144  -10  0.17250  0
29159  0.67863  0.97682  -12  0.16886  0
29310  0.70340  0.97153  -14  0.16508  0
29460  0.72741  0.96549  -16  0.16122  0
29612  0.75060  0.95864  -19  0.15737  0
29762  0.77291  0.95090  -22  0.15363  0
29913  0.79425  0.94222  -25  0.15013  0
30064  0.81457  0.93252  -29  0.14701  0
30215  0.83381  0.92173  -33  0.14444  0
30365  0.85190  0.90981  -37  0.14258  0
30516  0.86879  0.89669  -42  0.14159  0
30667  0.88444  0.88233  -47  0.14157  0
30819  0.89881  0.86670  -52  0.14253  0
30971  0.91194  0.84983  -56  0.14435  0
31122  0.92387  0.83176  -60  0.14689  0
31273  0.93466  0.81254  -64  0.14997  0
31425  0.94436  0.79225  -67  0.15343  0
31575  0.95304  0.77093  -70  0.15714  0
31725  0.96077  0.74867  -73  0.16095  0
31877  0.96761  0.72551  -75  0.16477  0
32027  0.97363  0.70154  -77  0.16852  0
32178  0.97891  0.67682  -79  0.17212  0
32329  0.98349  0.65141  -81  0.17554  0
32481  0.98746  0.62538  -82  0.17873  0
32633  0.99086  0.59879  -83  0.18169  0
32784  0.99375  0.57169  -84  0.18441  0
32935  0.99619  0.54413  -85  0.18688  0
33085  0.99823  0.51618  -86  0.18911  0
33235  0.99992  0.48786  -87  0.19111  0
33385  1.00129  0.45923  -87  0.19290  0
33536  1.00240  0.43031  -88  0.19449  0
33687  1.00327  0.40115  -88  0.19589  0
33838  1.00394  0.37178  -89  0.19712  0
33988  1.00445  0.34221  -89  0.19820  2
34139  1.00482  0.31249  -89  0.19914  2
34289  1.00508  0.28262  -89  0.19994  2
34440  1.00525  0.25263  -89  0.20063  0
34590  1.00534  0.22253  -89  0.20122  0
34740  1.00539  0.19235  -89  0.20171  0
34892  1.00539  0.16209  -90  0.20212  0
35042  1.00537  0.13177  -90  0.20245  0
35193  1.00532  0.10141  -90  0.20271  0
35344  1.00527  0.07100  -90  0.20289  0
35495  1.00522  0.04057  -90  0.20302  0
35647  1.00516  0.01011  -90  0.20308  0
35798  1.00510  -0.02035  -90  0.20307  0
35950  1.00504  -0.05081  -90  0.20301  0
36102  1.00498  -0.08126  -90  0.20287  0
36253  1.00491  -0.11169  -90  0.20266  0
36405  1.00483  -0.14209  -90  0.20237  0
