t  x  y  th  vel  obstacle
218   -1.00000  -1.00000  0  0.00000  0
370   -1.00000  -1.00000  89  0.04055  0
522   -1.00000  -0.99392  89  0.07578  0
673   -1.00000  -0.98255  89  0.10619  0
826   -1.00000  -0.96662  89  0.13225  0
978   -1.00000  -0.94679  89  0.15439  0
1129  -1.00000  -0.92363  89  0.17304  0
1279  -1.00000  -0.89767  89  0.18858  0
1432  -1.00000  -0.86938  89  0.20137  0
1582  -1.00000  -0.83918  89  0.21174  0
1733  -1.00000  -0.80742  89  0.22000  0
1884  -1.00000  -0.77442  89  0.22643  0
2035  -1.00000  -0.74045  89  0.23127  0
2187  -1.00000  -0.70576  89  0.23476  0
2337  -1.00000  -0.67055  89  0.23709  0
2489  -1.00000  -0.63499  90  0.23846  0
2640  -1.00000  -0.59922  90  0.23903  0
2790  -1.00000  -0.56336  90  0.23894  0
2940  -1.00001  -0.52752  90  0.23833  0
3090  -1.00002  -0.49177  90  0.23731  0
3241  -1.00004  -0.45618  90  0.23597  0
3392  -1.00006  -0.42078  90  0.23438  0
3543  -1.00010  -0.38562  90  0.23264  0
3693  -1.00015  -0.35073  90  0.23078  0
3844  -1.00022  -0.31611  90  0.22886  0
3994  -1.00030  -0.28178  90  0.22692  0
4146  -1.00040  -0.24774  90  0.22499  0
4297  -1.00051  -0.21400  90  0.22310  0
4448  -1.00064  -0.18053  90  0.22126  0
4599  -1.00079  -0.14734  90  0.21949  0
4750  -1.00095  -0.11442  90  0.21780  0
4901  -1.00113  -0.08175  90  0.21619  0
5052  -1.00132  -0.04932  90  0.21466  0
5203  -1.00152  -0.01712  90  0.21321  0
5355  -1.00172  0.01486  90  0.21183  0
5507  -1.00192  0.04663  90  0.21052  0
5659  -1.00212  0.07821  90  0.20927  0
5810  -1.00230  0.10960  90  0.20806  0
5961  -1.00246  0.14080  90  0.20688  0
6111  -1.00258  0.17184  90  0.20572  0
6263  -1.00267  0.20269  90  0.20456  0
6414  -1.00269  0.23338  89  0.20338  0
6565  -1.00265  0.26388  89  0.20216  0
6715  -1.00251  0.29421  89  0.20088  0
6866  -1.00226  0.32434  91  0.20283  0
7018  -1.00284  0.35476  93  0.19957  0
7168  -1.00477  0.38463  96  0.19575  0
7319  -1.00834  0.41377  100  0.19254  0
7470  -1.01340  0.44221  102  0.18991  0
7621  -1.01980  0.46997  105  0.18774  0
7771  -1.02734  0.49710  107  0.18572  0
7923  -1.03577  0.52365  109  0.18364  0
8074  -1.04489  0.54965  110  0.18134  0
8224  -1.05444  0.57512  111  0.17866  0
8374  -1.06418  0.60008  111  0.17551  0
8525  -1.07386  0.62456  111  0.17180  0
8675  -1.08324  0.64857  110  0.16751  0
8826  -1.09207  0.67209  109  0.16267  0
8977  -1.10011  0.69513  107  0.15734  0
9128  -1.10712  0.71766  104  0.15163  0
9278  -1.11288  0.73967  101  0.14575  0
9428  -1.11718  0.76110  97  0.13992  0
9578  -1.11982  0.78192  92  0.13448  0
9729  -1.12061  0.80208  86  0.12979  0
9880  -1.11940  0.82151  79  0.12628  0
10031  -1.11604  0.84015  72  0.12435  0
10182  -1.11042  0.85794  64  0.12437  0
10333  -1.10244  0.87480  56  0.12654  0
10485  -1.09205  0.89069  49  0.13089  0
10636  -1.07924  0.90556  42  0.13715  0
10788  -1.06404  0.91942  36  0.14492  0
10941  -1.04650  0.93226  30  0.15376  0
11091  -1.02669  0.94408  26  0.16324  0
11242  -1.00472  0.95489  22  0.17300  0
11393  -0.98071  0.96472  18  0.18274  0
11545  -0.95477  0.97360  16  0.19220  0
11695  -0.92706  0.98156  13  0.20120  0
11846  -0.89773  0.98864  11  0.20960  0
11997  -0.86691  0.99489  9  0.21730  0
12148  -0.83478  1.00035  8  0.22424  0
12299  -0.80148  1.00508  6  0.23039  0
12449  -0.76716  1.00912  5  0.23574  0
12600  -0.73196  1.01253  4  0.24029  0
12750  -0.69603  1.01536  3  0.24408  0
12900  -0.65949  1.01766  2  0.24714  0
13051  -0.62246  1.01949  2  0.24952  0
13202  -0.58506  1.02089  1  0.25127  0
13353  -0.54738  1.02191  1  0.25243  0
13504  -0.50953  1.02261  0  0.25306  0
13655  -0.47157  1.02302  0  0.25323  0
13806  -0.43359  1.02318  0  0.25297  0
13957  -0.39564  1.02313  0  0.25235  0
14108  -0.35779  1.02291  0  0.25141  0
14259  -0.32008  1.02254  0  0.25020  0
14413  -0.28255  1.02206  0  0.24877  0
14564  -0.24524  1.02149  0  0.24715  0
14716  -0.20817  1.02086  -1  0.24538  0
14866  -0.17137  1.02017  -1  0.24349  0
15018  -0.13486  1.01945  -1  0.24151  0
15169  -0.09864  1.01871  -1  0.23946  0
15319  -0.06273  1.01796  -1  0.23736  0
15470  -0.02713  1.01721  -1  0.23523  0
15623  0.00814  1.01646  -1  0.23308  0
15773  0.04310  1.01571  -1  0.23091  0
15923  0.07773  1.01497  -1  0.22873  0
16073  0.11203  1.01423  -1  0.22655  0
16224  0.14600  1.01349  -1  0.22436  0
16376  0.17965  1.01273  -1  0.22215  0
16526  0.21296  1.01194  -1  0.21992  0
16677  0.24594  1.01112  -1  0.21766  0
16829  0.27858  1.01023  -1  0.21535  0
16980  0.31086  1.00928  -1  0.21299  0
17130  0.34280  1.00822  -2  0.21054  0
17281  0.37435  1.00703  -2  0.20801  0
17433  0.40553  1.00569  -2  0.20537  0
17584  0.43630  1.00416  -3  0.20261  0
17736  0.46664  1.00241  -3  0.19970  0
17887  0.49652  1.00039  -4  0.19663  0
18038  0.52593  0.99807  -7  0.19813  0
18188  0.55542  0.99444  -11  0.19239  0
18339  0.58366  0.98846  -16  0.18832  0
18489  0.61071  0.98033  -21  0.18562  0
18639  0.63666  0.97024  -25  0.18397  0
18790  0.66158  0.95839  -29  0.18305  0
18941  0.68554  0.94498  -32  0.18258  0
19092  0.70859  0.93019  -35  0.18233  0
19243  0.73079  0.91422  -38  0.18209  0
19395  0.75217  0.89722  -40  0.18172  0
19546  0.77276  0.87936  -43  0.18112  0
19697  0.79258  0.86078  -45  0.18024  0
19849  0.81163  0.84159  -47  0.17905  0
20000  0.82990  0.82191  -48  0.17670  0
20151  0.84739  0.80199  -50  0.17507  0
20303  0.86406  0.78170  -52  0.17323  0
20454  0.87990  0.76110  -54  0.17125  0
20604  0.89487  0.74023  -56  0.16917  0
20754  0.90896  0.71913  -58  0.16705  0
20905  0.92217  0.69783  -60  0.16496  0
21057  0.93450  0.67638  -62  0.16296  0
21207  0.94595  0.65478  -64  0.16111  0
21359  0.95652  0.63305  -66  0.15946  0
21510  0.96622  0.61119  -68  0.15806  0
21661  0.97508  0.58920  -70  0.15694  0
21811  0.98311  0.56707  -72  0.15614  0
21962  0.99033  0.54479  -73  0.15565  0
22113  0.99679  0.52235  -75  0.15549  0
22263  1.00250  0.49974  -77  0.15563  0
22413  1.00751  0.47694  -79  0.15608  0
22564  1.01186  0.45393  -80  0.15680  0
22715  1.01557  0.43071  -82  0.15778  0
22867  1.01871  0.40725  -83  0.15898  0
23019  1.02131  0.38354  -84  0.16037  0
23170  1.02342  0.35958  -86  0.16192  0
23320  1.02508  0.33535  -87  0.16360  0
23471  1.02633  0.31084  -87  0.16538  0
23621  1.02723  0.28605  -88  0.16723  0
23772  1.02780  0.26097  -89  0.16912  0
23923  1.02810  0.23561  -89  0.17103  0
24075  1.02815  0.20995  -90  0.17294  0
24227  1.02799  0.18401  -90  0.17483  0
24378  1.02766  0.15779  -91  0.17668  0
24529  1.02719  0.13129  -91  0.17849  0
24680  1.02660  0.10452  -91  0.18023  0
24832  1.02591  0.07750  -91  0.18190  0
24983  1.02515  0.05022  -91  0.18349  0
25134  1.02434  0.02271  -91  0.18498  0
25285  1.02349  -0.00502  -91  0.18638  0
25437  1.02261  -0.03296  -91  0.18767  0
25588  1.02171  -0.06110  -91  0.18885  0
25738  1.02081  -0.08941  -91  0.18991  0
25888  1.01990  -0.11788  -91  0.19084  0
26039  1.01898  -0.14650  -91  0.19164  0
26189  1.01806  -0.17523  -91  0.19229  0
26340  1.01713  -0.20405  -91  0.19280  0
26490  1.01618  -0.23296  -91  0.19314  0
26642  1.01520  -0.26191  -92  0.19331  0
26791  1.01417  -0.29089  -92  0.19331  0
26942  1.01309  -0.31987  -92  0.19310  0
27092  1.01193  -0.34881  -92  0.19270  0
27242  1.01066  -0.37769  -92  0.19208  0
27393  1.00927  -0.40646  -93  0.19122  0
27543  1.00771  -0.43511  -93  0.19013  0
27693  1.00597  -0.46357  -93  0.18878  0
27844  1.00399  -0.49182  -90  0.18609  0
27995  1.00369  -0.51973  -85  0.17731  0
28147  1.00589  -0.54624  -80  0.17057  0
28297  1.01029  -0.57144  -75  0.16543  0
28449  1.01655  -0.59545  -71  0.16136  0
28599  1.02434  -0.61837  -67  0.15789  0
28750  1.03330  -0.64029  -65  0.15455  0
28901  1.04308  -0.66131  -63  0.15097  2
29053  1.05333  -0.68150  -61  0.14688  2
29205  1.06369  -0.70095  -61  0.14207  2
29356  1.07381  -0.71970  -62  0.13648  2
29508  1.08335  -0.73782  -63  0.13012  0
29659  1.09198  -0.75532  -66  0.12316  0
29810  1.09938  -0.77225  -70  0.11585  0
29962  1.10526  -0.78860  -75  0.10865  0
30113  1.10934  -0.80438  -82  0.10216  0
30263  1.11138  -0.81957  -90  0.09716  0
30415  1.11117  -0.83414  -100  0.09454  0
30566  1.10851  -0.84807  -111  0.09512  0
30716  1.10329  -0.86135  -121  0.09914  0
30868  1.09542  -0.87397  -131  0.10630  0
