t  x  y  th  vel  obstacle
218   1.00000  -1.00000  0  0.00000  0
370   1.00000  -1.00000  -179  0.04055  0
521   0.99392  -1.00000  -179  0.07578  0
673   0.98255  -1.00000  -179  0.10619  0
825   0.96662  -1.00000  -179  0.13225  0
976   0.94679  -1.00000  -179  0.15439  0
1127  0.92363  -1.00000  -179  0.17304  0
1279  0.89767  -1.00000  -179  0.18858  0
1431  0.86938  -1.00000  -179  0.20137  0
1582  0.83918  -1.00000  -179  0.21174  0
1733  0.80742  -1.00000  -179  0.22000  0
1884  0.77442  -1.00000  -179  0.22643  0
2035  0.74045  -1.00000  -179  0.23127  0
2187  0.70576  -1.00000  -179  0.23476  0
2337  0.67055  -1.00000  -179  0.23709  0
2489  0.63499  -1.00000  -179  0.23846  0
2640  0.59922  -1.00000  -179  0.23903  0
2790  0.56336  -1.00000  -179  0.23894  0
2940  0.52752  -1.00001  -179  0.23833  0
3090  0.49177  -1.00002  -179  0.23731  0
3241  0.45618  -1.00004  -179  0.23597  0
3393  0.42078  -1.00006  -179  0.23438  0
3543  0.38562  -1.00010  -179  0.23264  0
3693  0.35073  -1.00015  -179  0.23078  0
3844  0.31611  -1.00022  -179  0.22886  4
3994  0.28178  -1.00030  -179  0.22692  4
4146  0.24774  -1.00040  -179  0.22499  4
4297  0.21400  -1.00051  -179  0.22310  0
4448  0.18053  -1.00064  -179  0.22126  0
4599  0.14734  -1.00079  -179  0.21949  0
4750  0.11442  -1.00095  -179  0.21780  0
4901  0.08175  -1.00113  -179  0.21619  0
5052  0.04932  -1.00132  -179  0.21466  0
5203  0.01712  -1.00152  -179  0.21321  0
5355  -0.01486  -1.00172  -179  0.21183  0
5507  -0.04663  -1.00192  -179  0.21052  0
5659  -0.07821  -1.00212  -179  0.20927  0
5810  -0.10960  -1.00230  -179  0.20806  0
5961  -0.14080  -1.00246  -179  0.20688  0
6111  -0.17184  -1.00258  -179  0.20572  0
6263  -0.20269  -1.00267  -179  0.20456  0
