t  x  y  th  vel  obstacle
340   -1.00000  -1.00000  0  0.00000  0
491   -1.00000  -1.00000  89  0.04055  0
641   -1.00000  -0.99392  89  0.07578  0
793   -1.00000  -0.98255  89  0.10619  0
943   -1.00000  -0.96662  89  0.13225  0
1094  -1.00000  -0.94679  89  0.15439  0
1245  -1.00000  -0.92363  89  0.17304  0
1398  -1.00000  -0.89767  89  0.18858  0
1549  -1.00000  -0.86938  89  0.20137  0
1699  -1.00000  -0.83918  89  0.21174  0
1849  -1.00000  -0.80742  89  0.22000  0
1999  -1.00000  -0.77442  89  0.22643  0
2150  -1.00000  -0.74045  89  0.23127  0
2300  -1.00000  -0.70576  89  0.23476  0
2451  -1.00000  -0.67055  89  0.23709  0
2601  -1.00000  -0.63499  90  0.23846  0
2752  -1.00000  -0.59922  90  0.23903  0
2904  -1.00000  -0.56336  90  0.23894  0
3055  -1.00001  -0.52752  90  0.23833  0
3207  -1.00002  -0.49177  90  0.23731  0
3358  -1.00004  -0.45618  90  0.23597  0
3509  -1.00006  -0.42078  90  0.23438  0
3660  -1.00010  -0.38562  90  0.23264  0
3811  -1.00015  -0.35073  90  0.23078  0
3962  -1.00022  -0.31611  90  0.22886  0
4112  -1.00030  -0.28178  90  0.22692  0
4262  -1.00040  -0.24774  90  0.22499  0
4412  -1.00051  -0.21400  90  0.22310  0
4563  -1.00064  -0.18053  90  0.22126  0
4715  -1.00079  -0.14734  90  0.21949  0
4866  -1.00095  -0.11442  90  0.21780  0
5017  -1.00113  -0.08175  90  0.21619  0
5169  -1.00132  -0.04932  90  0.21466  0
5320  -1.00152  -0.01712  90  0.21321  0
5471  -1.00172  0.01486  90  0.21183  0
5622  -1.00192  0.04663  90  0.21052  0
5775  -1.00212  0.07821  90  0.20927  0
5925  -1.00230  0.10960  90  0.20806  0
6077  -1.00246  0.14080  90  0.20688  0
6229  -1.00258  0.17184  90  0.20572  0
6380  -1.00267  0.20269  90  0.20456  0
6530  -1.00269  0.23338  89  0.20338  0
6681  -1.00265  0.26388  89  0.20216  0
6832  -1.00251  0.29421  89  0.20088  0
6984  -1.00226  0.32434  89  0.19953  0
7136  -1.00188  0.35427  88  0.19808  0
7287  -1.00134  0.38397  88  0.19651  0
7438  -1.00062  0.41344  88  0.19480  0
7590  -0.99968  0.44264  87  0.19293  0
7740  -0.99850  0.47156  87  0.20017  0
7891  -0.99710  0.50155  88  0.19789  0
8042  -0.99619  0.53122  91  0.19182  0
8194  -0.99674  0.55999  94  0.18555  0
8345  -0.99877  0.58775  97  0.17910  0
8495  -1.00221  0.61439  100  0.17325  0
8646  -1.00684  0.63996  102  0.16779  0
8796  -1.01236  0.66452  104  0.16303  0
8948  -1.01861  0.68816  106  0.15850  4
9100  -1.02539  0.71095  108  0.15327  4
9250  -1.03251  0.73281  109  0.14894  0
9402  -1.03981  0.75392  96  0.13832  0
9552  -1.04229  0.77452  84  0.13362  0
9703  -1.04048  0.79448  73  0.13350  0
9854  -1.03483  0.81369  63  0.13656  0
10004  -1.02574  0.83205  55  0.14163  0
10155  -1.01356  0.84946  47  0.14783  0
10307  -0.99860  0.86583  41  0.15461  0
10459  -0.98115  0.88110  35  0.16160  0
10610  -0.96144  0.89521  30  0.16847  0
10762  -0.93975  0.90818  26  0.17496  0
10912  -0.91634  0.92003  23  0.18096  0
11063  -0.89142  0.93081  20  0.18638  0
11214  -0.86522  0.94056  17  0.19120  0
11364  -0.83792  0.94934  15  0.19541  0
11516  -0.80968  0.95720  13  0.19903  0
11667  -0.78066  0.96420  11  0.20210  0
11818  -0.75098  0.97040  10  0.20466  0
11969  -0.72077  0.97586  8  0.20674  0
12120  -0.69013  0.98064  7  0.20840  0
12272  -0.65915  0.98481  6  0.20967  0
12423  -0.62791  0.98841  5  0.21061  0
12574  -0.59647  0.99151  4  0.21125  0
12725  -0.56489  0.99414  4  0.21165  0
12876  -0.53322  0.99637  3  0.21183  0
13028  -0.50150  0.99823  2  0.21185  0
13179  -0.46976  0.99978  2  0.21172  0
13329  -0.43803  1.00104  1  0.21148  0
13480  -0.40632  1.00206  1  0.21116  0
13633  -0.37466  1.00288  1  0.21077  0
13783  -0.34305  1.00352  0  0.21033  0
13934  -0.31151  1.00401  0  0.20986  0
14084  -0.28003  1.00438  0  0.20938  0
14235  -0.24862  1.00465  0  0.20888  0
14385  -0.21729  1.00484  0  0.20839  0
14535  -0.18604  1.00497  0  0.20790  0
14685  -0.15485  1.00505  0  0.20741  0
14836  -0.12374  1.00509  0  0.20694  0
14987  -0.09270  1.00511  0  0.20648  0
15138  -0.06172  1.00511  0  0.20603  0
15289  -0.03082  1.00510  0  0.20559  0
15439  0.00002  1.00508  0  0.20515  0
15590  0.03079  1.00505  0  0.20470  0
15742  0.06150  1.00502  0  0.20425  0
15893  0.09213  1.00497  0  0.20377  0
16044  0.12270  1.00492  0  0.20326  0
16194  0.15319  1.00484  0  0.20272  0
16344  0.18360  1.00473  0  0.20212  0
16496  0.21391  1.00459  0  0.20145  0
16647  0.24413  1.00439  0  0.20071  0
16798  0.27424  1.00413  0  0.19987  0
16949  0.30421  1.00378  0  0.19892  0
17101  0.33405  1.00333  -1  0.19784  0
17251  0.36372  1.00275  -1  0.19662  0
17401  0.39320  1.00201  -1  0.19523  0
17552  0.42247  1.00109  -2  0.19367  0
17703  0.45150  0.99995  -2  0.19191  0
17854  0.48025  0.99857  -3  0.18994  0
18005  0.50869  0.99689  -4  0.18775  0
18156  0.53679  0.99488  -4  0.18533  0
18307  0.56448  0.99250  -5  0.18266  0
18458  0.59174  0.98968  -7  0.17976  0
18610  0.61850  0.98639  -8  0.17662  0
18760  0.64472  0.98257  -9  0.17327  0
18912  0.67033  0.97815  -11  0.16972  2
19064  0.69527  0.97307  -13  0.16602  2
19215  0.71949  0.96727  -15  0.16223  2
19366  0.74292  0.96069  -18  0.15841  0
19517  0.76549  0.95325  -21  0.15467  0
19667  0.78713  0.94489  -24  0.15112  0
19819  0.80778  0.93555  -27  0.14790  0
19969  0.82738  0.92515  -31  0.14516  0
20119  0.84587  0.91365  -36  0.14306  0
20269  0.86319  0.90097  -40  0.14176  0
20419  0.87929  0.88709  -45  0.14137  0
20570  0.89415  0.87196  -50  0.14198  0
20720  0.90774  0.85556  -54  0.14352  0
20871  0.92011  0.83794  -59  0.14583  0
21023  0.93131  0.81915  -63  0.14876  0
21176  0.94139  0.79925  -66  0.15213  0
21327  0.95042  0.77829  -69  0.15579  0
21479  0.95847  0.75635  -72  0.15960  0
21630  0.96561  0.73350  -75  0.16346  0
21781  0.97190  0.70980  -77  0.16725  0
21932  0.97742  0.68533  -79  0.17093  0
22083  0.98222  0.66014  -80  0.17443  0
22236  0.98638  0.63431  -82  0.17772  0
22387  0.98996  0.60789  -83  0.18077  0
22537  0.99301  0.58095  -84  0.18358  0
22689  0.99559  0.55354  -85  0.18613  0
22839  0.99775  0.52570  -86  0.18845  0
22990  0.99953  0.49749  -87  0.19053  0
23141  1.00100  0.46895  -87  0.19239  0
23291  1.00218  0.44011  -88  0.19404  0
23442  1.00311  0.41102  -88  0.19551  0
23592  1.00384  0.38170  -88  0.19680  0
23742  1.00439  0.35219  -89  0.19792  0
23893  1.00480  0.32250  -89  0.19890  0
24045  1.00508  0.29267  -89  0.19975  0
24195  1.00527  0.26271  -89  0.20047  0
24347  1.00538  0.23264  -89  0.20109  0
24498  1.00544  0.20248  -89  0.20161  0
24648  1.00545  0.17223  -90  0.20204  0
24800  1.00542  0.14193  -90  0.20240  0
24951  1.00538  0.11157  -90  0.20267  0
25103  1.00533  0.08117  -90  0.20288  0
25254  1.00527  0.05073  -90  0.20303  0
25407  1.00521  0.02028  -90  0.20311  0
25558  1.00516  -0.01019  -90  0.20313  0
25709  1.00510  -0.04066  -90  0.20308  0
25859  1.00504  -0.07112  -90  0.20297  0
26010  1.00498  -0.10156  -90  0.20278  0
26160  1.00490  -0.13198  -90  0.20252  0
26311  1.00481  -0.16236  -90  0.20218  0
26461  1.00469  -0.19269  -90  0.20175  0
26613  1.00454  -0.22295  -90  0.20122  0
26763  1.00433  -0.25313  -90  0.20057  0
26914  1.00404  -0.28321  -90  0.19980  0
27064  1.00368  -0.31318  -90  0.19889  0
27216  1.00320  -0.34301  -91  0.19783  0
27368  1.00258  -0.37268  -91  0.19661  0
27519  1.00181  -0.40216  -91  0.19520  0
27670  1.00084  -0.43143  -92  0.19360  0
27822  0.99964  -0.46044  -92  0.19179  0
27973  0.99819  -0.48917  -93  0.18975  0
28125  0.99643  -0.51758  -94  0.18748  0
28276  0.99432  -0.54562  -95  0.18496  0
28426  0.99182  -0.57326  -96  0.18220  0
28577  0.98888  -0.60043  -97  0.17920  0
28729  0.98544  -0.62709  -98  0.17595  0
28881  0.98144  -0.65317  -100  0.17250  2
29032  0.97683  -0.67863  -102  0.16886  2
29186  0.97153  -0.70340  -104  0.16507  2
29336  0.96549  -0.72742  -106  0.16122  0
29488  0.95864  -0.75061  -109  0.15737  0
29639  0.95091  -0.77291  -112  0.15363  0
29791  0.94222  -0.79425  -115  0.15013  0
29941  0.93252  -0.81458  -119  0.14701  0
30091  0.92174  -0.83381  -123  0.14444  0
30243  0.90981  -0.85190  -127  0.14258  0
30393  0.89669  -0.86879  -132  0.14159  0
30543  0.88233  -0.88444  -137  0.14157  0
30694  0.86670  -0.89881  -142  0.14253  0
30845  0.84983  -0.91194  -146  0.14435  0
30996  0.83176  -0.92387  -150  0.14689  0
31146  0.81254  -0.93466  -154  0.14997  0
31297  0.79225  -0.94436  -157  0.15343  0
31448  0.77093  -0.95304  -160  0.15714  0
31599  0.74867  -0.96077  -163  0.16095  0
31751  0.72551  -0.96761  -165  0.16478  0
31901  0.70154  -0.97363  -167  0.16852  0
32052  0.67682  -0.97891  -169  0.17212  0
32205  0.65141  -0.98349  -171  0.17554  0
32357  0.62538  -0.98746  -172  0.17873  0
32506  0.59879  -0.99086  -173  0.18170  0
32657  0.57169  -0.99375  -174  0.18441  0
32807  0.54413  -0.99619  -175  0.18688  0
32958  0.51618  -0.99823  -176  0.18911  0
33110  0.48786  -0.99992  -177  0.19111  0
33261  0.45923  -1.00129  -177  0.19290  0
33412  0.43031  -1.00239  -178  0.19449  0
33564  0.40115  -1.00327  -178  0.19589  0
33715  0.37178  -1.00394  -179  0.19712  0
33865  0.34221  -1.00445  -179  0.19820  0
34016  0.31249  -1.00482  -179  0.19914  0
34166  0.28262  -1.00508  -179  0.19994  0
34317  0.25263  -1.00525  -179  0.20063  0
34468  0.22253  -1.00534  -179  0.20122  0
