t  x  y  th  vel  obstacle
20419  -0.84229  -1.08595  128  0.18955  0
20570  -0.86009  -1.06378  123  0.19885  0
20720  -0.87656  -1.03891  119  0.20719  0
20871  -0.89172  -1.01177  115  0.21439  0
21023  -0.90558  -0.98276  112  0.22042  0
21174  -0.91820  -0.95220  109  0.22531  0
21324  -0.92963  -0.92039  107  0.22914  0
21476  -0.93992  -0.88760  105  0.23200  0
21627  -0.94915  -0.85405  103  0.23400  0
21778  -0.95738  -0.81992  101  0.23525  0
21930  -0.96467  -0.78540  100  0.23584  0
22081  -0.97111  -0.75061  99  0.23589  0
22233  -0.97675  -0.71568  98  0.23548  0
22384  -0.98167  -0.68071  96  0.23468  0
22534  -0.98593  -0.64576  96  0.23358  0
22686  -0.98959  -0.61092  95  0.23225  0
22837  -0.99272  -0.57622  94  0.23074  0
22989  -0.99537  -0.54171  93  0.22911  0
23139  -0.99759  -0.50742  93  0.22740  0
23289  -0.99943  -0.47336  92  0.22566  0
23440  -1.00094  -0.43954  92  0.22391  0
23591  -1.00217  -0.40598  91  0.22218  0
23742  -1.00316  -0.37266  91  0.22050  0
23894  -1.00393  -0.33960  91  0.21887  0
24045  -1.00453  -0.30677  90  0.21732  0
24195  -1.00498  -0.27418  90  0.21584  0
24347  -1.00531  -0.24180  90  0.21446  0
24500  -1.00554  -0.20964  90  0.21315  0
24650  -1.00569  -0.17766  90  0.21194  0
24802  -1.00578  -0.14587  90  0.21081  0
24952  -1.00583  -0.11425  90  0.20977  0
25102  -1.00584  -0.08278  89  0.20881  0
25252  -1.00582  -0.05146  89  0.20791  0
25404  -1.00579  -0.02028  89  0.20707  0
25555  -1.00575  0.01078  89  0.20629  0
25707  -1.00569  0.04173  89  0.20555  0
25857  -1.00563  0.07256  89  0.20484  0
26008  -1.00555  0.10329  89  0.20414  0
26158  -1.00546  0.13391  89  0.20344  0
26310  -1.00535  0.16442  89  0.20273  0
26461  -1.00520  0.19483  89  0.20199  0
26613  -1.00502  0.22513  89  0.20120  0
26763  -1.00477  0.25531  89  0.20035  0
26914  -1.00446  0.28536  89  0.19942  0
27064  -1.00406  0.31527  89  0.19839  0
27216  -1.00355  0.34502  88  0.19723  0
27368  -1.00291  0.37460  88  0.19594  0
27519  -1.00210  0.40398  88  0.20377  0
27670  -1.00127  0.43453  88  0.20738  0
27822  -1.00029  0.46563  84  0.20141  0
27976  -0.99728  0.49569  80  0.19564  0
28126  -0.99223  0.52459  75  0.19076  0
28278  -0.98529  0.55236  80  0.18542  0
28428  -0.98051  0.57975  85  0.17553  0
28579  -0.97832  0.60599  90  0.16534  0
28729  -0.97872  0.63079  96  0.15743  0
28880  -0.98131  0.65426  101  0.15119  4
29031  -0.98565  0.67652  94  0.14850  4
29183  -0.98752  0.69872  88  0.14663  4
29335  -0.98706  0.72071  83  0.14535  4
29486  -0.98444  0.74235  77  0.14448  0
29637  -0.97977  0.76351  72  0.14393  0
29789  -0.97316  0.78407  66  0.14369  0
29940  -0.96471  0.80389  61  0.14378  0
30091  -0.95447  0.82288  56  0.14427  0
30245  -0.94252  0.84092  51  0.14522  0
30395  -0.92892  0.85793  46  0.14673  0
30545  -0.91370  0.87383  41  0.14885  0
30696  -0.89692  0.88856  36  0.15154  0
30846  -0.87868  0.90213  32  0.15468  0
30996  -0.85909  0.91456  28  0.15813  0
31146  -0.83825  0.92588  25  0.16177  0
31297  -0.81626  0.93614  21  0.16550  0
31448  -0.79322  0.94540  19  0.16921  0
31599  -0.76924  0.95370  16  0.17284  0
31751  -0.74439  0.96111  14  0.17631  0
31901  -0.71878  0.96769  12  0.17959  0
32053  -0.69247  0.97350  10  0.18265  0
32203  -0.66556  0.97860  9  0.18546  0
32354  -0.63809  0.98306  7  0.18803  0
32504  -0.61016  0.98692  6  0.19033  0
32656  -0.58180  0.99024  5  0.19239  0
32807  -0.55308  0.99308  4  0.19421  0
32958  -0.52405  0.99549  3  0.19582  0
33110  -0.49475  0.99751  3  0.19721  0
33261  -0.46521  0.99920  2  0.19842  0
33414  -0.43548  1.00058  2  0.19946  0
33565  -0.40558  1.00171  1  0.20035  0
33717  -0.37554  1.00262  1  0.20110  0
33868  -0.34539  1.00333  1  0.20173  0
34017  -0.31513  1.00388  0  0.20226  0
34168  -0.28480  1.00430  0  0.20269  0
34320  -0.25439  1.00462  0  0.20303  0
34470  -0.22394  1.00484  0  0.20330  0
34621  -0.19345  1.00499  0  0.20351  0
34773  -0.16292  1.00509  0  0.20366  0
34926  -0.13237  1.00514  0  0.20375  0
35076  -0.10181  1.00517  0  0.20380  0
35227  -0.07124  1.00518  0  0.20381  0
35377  -0.04067  1.00517  0  0.20377  0
35527  -0.01010  1.00515  0  0.20369  0
35677  0.02045  1.00513  0  0.20356  0
35828  0.05099  1.00510  0  0.20338  0
35978  0.08149  1.00506  0  0.20315  0
36128  0.11197  1.00500  0  0.20286  0
36279  0.14240  1.00494  0  0.20251  0
36430  0.17277  1.00484  0  0.20208  0
36581  0.20308  1.00471  0  0.20156  0
36731  0.23332  1.00454  0  0.20095  0
36883  0.26346  1.00430  0  0.20023  0
37033  0.29349  1.00398  0  0.19939  0
37183  0.32340  1.00357  -1  0.19841  0
37334  0.35316  1.00303  -1  0.19728  0
37484  0.38274  1.00236  -1  0.19599  0
37635  0.41213  1.00150  -2  0.19451  0
37786  0.44128  1.00045  -2  0.19283  0
37937  0.47018  0.99915  -3  0.19094  0
38088  0.49878  0.99758  -3  0.18883  0
38240  0.52704  0.99570  -4  0.18648  0
38391  0.55492  0.99345  -5  0.18389  0
38542  0.58238  0.99079  -6  0.18105  0
38694  0.60935  0.98767  -7  0.17797  0
38844  0.63580  0.98403  -9  0.17467  0
38995  0.66166  0.97982  -10  0.17116  2
39147  0.68687  0.97497  -12  0.16749  2
39298  0.71138  0.96942  -14  0.16369  2
39450  0.73510  0.96311  -17  0.15985  0
39601  0.75799  0.95596  -20  0.15604  0
39753  0.77997  0.94791  -23  0.15239  0
39905  0.80098  0.93890  -26  0.14902  0
40055  0.82094  0.92885  -30  0.14608  0
40205  0.83981  0.91770  -34  0.14374  0
40355  0.85752  0.90540  -39  0.14215  0
40507  0.87402  0.89190  -44  0.14146  0
40658  0.88928  0.87715  -48  0.14175  0
40808  0.90326  0.86114  -53  0.14300  0
40960  0.91601  0.84389  -57  0.14507  0
41111  0.92758  0.82546  -61  0.14780  0
41261  0.93802  0.80590  -65  0.15103  0
41413  0.94738  0.78527  -68  0.15460  0
41565  0.95575  0.76364  -71  0.15836  0
41716  0.96319  0.74108  -74  0.16219  0
41867  0.96975  0.71766  -76  0.16601  0
42019  0.97552  0.69343  -78  0.16972  0
42169  0.98057  0.66848  -80  0.17327  0
42320  0.98494  0.64286  -81  0.17662  0
42471  0.98871  0.61664  -83  0.17975  0
42622  0.99194  0.58987  -84  0.18263  0
42773  0.99467  0.56261  -85  0.18527  0
42925  0.99697  0.53492  -86  0.18766  0
43075  0.99889  0.50683  -86  0.18981  0
43228  1.00046  0.47840  -87  0.19174  0
43377  1.00173  0.44967  -87  0.19347  0
43528  1.00275  0.42067  -88  0.19499  0
43679  1.00355  0.39143  -88  0.19634  0
43829  1.00417  0.36199  -89  0.19752  0
43979  1.00462  0.33236  -89  0.19854  0
44131  1.00495  0.30258  -89  0.19943  0
44281  1.00517  0.27267  -89  0.20020  0
44432  1.00531  0.24264  -89  0.20085  0
44583  1.00538  0.21251  -89  0.20141  0
44735  1.00541  0.18230  -90  0.20187  0
44886  1.00540  0.15202  -90  0.20225  0
45037  1.00536  0.12168  -90  0.20255  0
45188  1.00531  0.09130  -90  0.20278  0
45338  1.00526  0.06088  -90  0.20294  0
45488  1.00520  0.03044  -90  0.20304  0
45639  1.00513  -0.00001  -90  0.20308  0
45789  1.00507  -0.03048  -90  0.20305  0
45940  1.00501  -0.06093  -90  0.20296  0
46090  1.00495  -0.09138  -90  0.20280  0
46241  1.00487  -0.12180  -90  0.20256  0
46392  1.00478  -0.15218  -90  0.20224  0
46543  1.00466  -0.18252  -90  0.20183  0
46694  1.00451  -0.21279  -90  0.20133  0
46845  1.00431  -0.24299  -90  0.20072  0
46995  1.00405  -0.27310  -90  0.19998  0
47145  1.00370  -0.30309  -90  0.19912  0
47296  1.00324  -0.33296  -91  0.19811  0
47446  1.00266  -0.36267  -91  0.19693  0
47597  1.00193  -0.39220  -91  0.19559  0
47748  1.00101  -0.42152  -92  0.19405  0
47899  0.99988  -0.45061  -92  0.19230  0
48049  0.99849  -0.47942  -93  0.19034  0
48200  0.99682  -0.50792  -94  0.18815  0
48351  0.99482  -0.53607  -94  0.18571  0
48503  0.99244  -0.56383  -95  0.18304  0
48655  0.98963  -0.59114  -96  0.18012  0
48805  0.98634  -0.61796  -98  0.17697  0
48957  0.98252  -0.64422  -99  0.17359  2
49109  0.97811  -0.66988  -101  0.17002  2
49259  0.97303  -0.69488  -103  0.16630  2
49411  0.96724  -0.71914  -105  0.16248  0
49563  0.96066  -0.74261  -108  0.15864  0
49714  0.95322  -0.76521  -111  0.15488  0
49868  0.94487  -0.78689  -114  0.15131  0
50018  0.93553  -0.80758  -117  0.14806  0
50168  0.92513  -0.82720  -121  0.14530  0
50320  0.91363  -0.84571  -126  0.14318  0
50471  0.90096  -0.86306  -130  0.14186  0
50621  0.88708  -0.87918  -135  0.14145  0
50773  0.87195  -0.89406  -140  0.14204  0
50925  0.85556  -0.90767  -144  0.14356  0
51074  0.83794  -0.92005  -149  0.14587  0
51225  0.81915  -0.93126  -153  0.14878  0
51376  0.79924  -0.94135  -156  0.15215  0
51528  0.77829  -0.95039  -159  0.15580  0
51679  0.75635  -0.95845  -162  0.15961  0
51830  0.73350  -0.96560  -165  0.16346  0
51982  0.70980  -0.97189  -167  0.16726  0
52133  0.68533  -0.97742  -169  0.17093  0
52285  0.66014  -0.98223  -170  0.17443  0
52435  0.63431  -0.98639  -172  0.17772  0
52587  0.60789  -0.98997  -173  0.18077  0
52739  0.58095  -0.99302  -174  0.18358  0
52892  0.55354  -0.99560  -175  0.18613  0
53043  0.52570  -0.99776  -176  0.18845  0
53193  0.49749  -0.99955  -177  0.19053  0
53344  0.46895  -1.00101  -177  0.19239  0
53495  0.44011  -1.00219  -178  0.19404  0
53646  0.41102  -1.00312  -178  0.19551  0
53797  0.38170  -1.00385  -178  0.19680  0
53947  0.35219  -1.00440  -179  0.19792  0
54100  0.32251  -1.00481  -179  0.19890  0
54252  0.29267  -1.00509  -179  0.19975  0
54403  0.26271  -1.00528  -179  0.20047  0
54553  0.23264  -1.00539  -179  0.20109  0
54704  0.20248  -1.00544  -179  0.20161  0
54855  0.17223  -1.00545  179  0.20204  0
55007  0.14193  -1.00543  179  0.20240  0
55157  0.11157  -1.00539  179  0.20268  0
55307  0.08117  -1.00534  179  0.20288  0
55459  0.05073  -1.00528  179  0.20303  0
55609  0.02028  -1.00522  179  0.20311  0
55760  -0.01019  -1.00516  179  0.20313  0
55914  -0.04066  -1.00510  179  0.20308  0
56065  -0.07112  -1.00504  179  0.20297  0
56215  -0.10156  -1.00498  179  0.20278  0
56365  -0.13198  -1.00491  179  0.20252  0
56515  -0.16236  -1.00481  179  0.20218  0
56665  -0.19269  -1.00470  179  0.20175  0
56815  -0.22295  -1.00454  179  0.20122  0
